Name,Bus ID,Bus Name,Long Name,ServiceStatus,Commission Date,Retirement Date,DevStatus,Area Name,Region Name,State
Stanislaus_HC1,34062,STANISLS,Stanislaus-HC1,#TRUE#,#1963-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Beardsley_1,34074,BEARDSLY,Beardsley-1,#TRUE#,#1957-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Tulloch_2,34076,TULLOCH,Tulloch-2,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Tulloch_1,34076,TULLOCH,Tulloch-1,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Tullock_3,34076,TULLOCH,Tulloch-2,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Spring_Gap_1,34078,SPRNG GP,Spring Gap-1,#TRUE#,#1921-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Adera Solar,34117,KETLMN T,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
PanochePeakerCT,34142,WHD_PAN2,Panoche Peaker-CT,#TRUE#,#2005-06-14#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
PGAE_Ag_Hydro,34180,OXFRDJCT,NA,#TRUE#,#1966-11-01#,#2050-12-31#,Existing,CIPV,CA_CISO,MT
CPeakPanochePkr,34186,CALPEAKPNCHE,CalPeak Power Panoche Peaker Plant-CPP2,#TRUE#,#2001-12-27#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Welport_Lease,34201,TEMBLORD,Welport Lease Project-TI,#TRUE#,#1990-01-27#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
WRIGHT D_34207_QF,34207,WRIGHT D,WRIGHT D,#TRUE#,#2008-08-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Site_980_65,34209,STOREY D,Site 980 65-GEN1,#TRUE#,#1985-02-02#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Saint_Agnes9911,34213,BULLD 12,Saint Agnes Medical Center-9911,#TRUE#,#1985-11-21#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
MIDWY D7_34215_QF,34215,MIDWY D7,MIDWY D7,#TRUE#,#2008-08-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
McCall_QF,34219,MCCALL 4,MCCALL AREA LUMPED QF UNITS-1,#TRUE#,#1990-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Borden-QFAgg,34253,BORDEN D,BORDEN AREA LUMPED QF UNITS-1,#TRUE#,#1985-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SunCity,34257,SUNCTY D,Sun City Project LLC-1,#TRUE#,#2011-08-05#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SandDrag,34263,SANDDRAG,Sand Drag LLC-1,#TRUE#,#2011-08-05#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AvenalPark,34265,AVENAL P,Avenal Park-1,#TRUE#,#2011-08-05#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Chowchilla2_01,34301,CHOWCOGN,Chowchilla II-IC1,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Amp_Chow_Bio,34305,CHWCHLA2,Ampersand Chowchilla Biomass LLC-AMPC,#TRUE#,#2008-05-08#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Exchequer,34306,EXCHQUER,Exchequer-1,#TRUE#,#1967-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kerckhoff_2_1,34308,KERCKHOF,Kerckhoff 2-1,#TRUE#,#1983-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
NorthStar Solar 1,34313,NORTHSTAR,NA,#TRUE#,#2013-06-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
VEGA_34314_1,34314,VEGA,VEGA,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Adams East,34315,ADAMS_E,NA,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
ONeill_1,34316,ONEILPMP,"Oneill PS modeled as pump load, Unit-1",#TRUE#,#1967-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CHWCHLASLR_34319_1,34319,CHWCHLASLR,CHWCHLASLR,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
McSwain_1,34320,MCSWAIN,McSwain-1,#TRUE#,#1967-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Merced_Falls_1,34322,MERCEDFL,Merced Falls-1,#TRUE#,#1930-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Quinto Solar PV Project,34323,Q577C1,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
RPS-N-042_34325_1,34325,Q577,RPS-N-042,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
PanocheEC1,34326,PANOCHEECCT1,Panoche Energy Center-1,#TRUE#,#2009-05-28#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
PanocheEC2,34327,PANOCHEECCT2,Panoche Energy Center-1,#TRUE#,#2009-05-28#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Starwood1,34328,STAR_GT1,Starwood Power Project-1,#TRUE#,#2009-05-04#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Starwood2,34329,STAR_GT2,Starwood Power Project-2,#TRUE#,#2009-05-04#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
ElNidoFacility,34330,ELNIDO,El Nido Facility-AMPC,#TRUE#,#2008-08-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SAN_JOAQUIN,34332,JRWCOGEN,SAN JOAQUIN POWER COMPANY-1,#TRUE#,#1991-04-19#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Mendota,34334,BIO PWR,Covanta Mendota-GEN1,#TRUE#,#1989-06-29#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Lotus  Solar Farm,34335,Q723,RPS-N-156,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
PanocheEC3,34336,PANOCHEECCT3,Panoche Energy Center-1,#TRUE#,#2009-05-28#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CalRenew_1_CR1,34339,CALRENEW,CalRenew-1-CR1,#TRUE#,#2010-04-30#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-083_34340_1,34340,Q643X,RPS-N-083,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
PanocheEC4,34341,PANOCHEECCT4,Panoche Energy Center-1,#TRUE#,#2009-05-28#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Dinosaur_Point,34342,INT.TURB,Dinosaur Point-WTGS,#TRUE#,#1988-06-14#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kerckhoff_H2,34343,KERCK1-2,Kerckhoff-H2,#TRUE#,#1920-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kerckhoff_H1,34344,KERCK1-1,Kerckhoff-H1,#TRUE#,#1920-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kerckhoff_H3,34345,KERCK1-3,Kerckhoff-H3,#TRUE#,#1920-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CANTUA_DIST_34349_2,34349,CANTUA_DIST,CANTUA_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CANTUA_DIST_34349_1,34349,CANTUA_DIST,CANTUA_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SCHINDLER_D_34353_4,34353,SCHINDLER_D,SCHINDLER_D,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SCHINDLER_D_34353_3,34353,SCHINDLER_D,SCHINDLER_D,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SCHINDLER_D_34353_2,34353,SCHINDLER_D,SCHINDLER_D,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SCHINDLER_D_34353_1,34353,SCHINDLER_D,SCHINDLER_D,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Five Points Solar Station,34355,AIRWAYS2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
ULTR.PWR,34375,ULTPWRJ,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CID Solar,34421,GAURD J2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
HanfordEnergy1,34431,GWF_HEP1,Hanford Energy Park Peaker-HEP1,#TRUE#,#2001-08-27#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HanfordEnergy2,34433,GWF_HEP2,Hanford Energy Park Peaker-HEP2,#TRUE#,#2001-08-27#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GUERNSEY_D1_34461_8,34461,GUERNSEY_D1,GUERNSEY_D1,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GUERNSEY_D2_34463_5,34463,GUERNSEY_D2,GUERNSEY_D2,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Giffen_1,34467,GIFFEN_DIST,Giffen-1,#TRUE#,#2012-07-25#,#2051-09-15#,Existing,CIPV,CA_CISO,CA
FRESNOWW_34485_1,34485,FRESNOWW,FRESNOWW,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
FRESNOWW_34485_2,34485,FRESNOWW,FRESNOWW,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
FRESNOWW_34485_3,34485,FRESNOWW,FRESNOWW,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
BS_34500,34500,DINUBA,BS_34500,#TRUE#,#2012-05-20#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Henrietta1,34539,GWF_GT1,Henrietta Peaker-HPP1,#TRUE#,#2002-07-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Henrietta2,34541,GWF_GT2,Henrietta Peaker-HPP2,#TRUE#,#2002-07-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GatesPeaker_CT,34553,WHD_GAT2,Gates Peaker CT-1,#TRUE#,#2005-08-03#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HuronSolar,34557,HURON_DIST,Huron Solar Station-1,#TRUE#,#2012-08-30#,#2051-11-15#,Existing,CIPV,CA_CISO,CA
WESTLNDS_34557_1,34557,HURON_DIST,WESTLNDS,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
STROUD_DIST_34563_2,34563,STROUD_DIST,STROUD_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
STROUD_DIST_34563_1,34563,STROUD_DIST,STROUD_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Summer Wheat Solar Farm,34569,KENT_S,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
HelmsPS1,34600,HELMS 1,Helms Pumped Storage-1,#TRUE#,#1984-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HelmsPS2,34602,HELMS 2,Helms Pumped Storage-2,#TRUE#,#1984-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
JGBSWLT_34603_ST,34603,JGBSWLT,JGBSWLT,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HelmsPS3,34604,HELMS 3,Helms Pumped Storage-3,#TRUE#,#1984-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
FresnoCogenCC-Total,34608,AGRICO,FresnoCogenCC (Total CC Plant),#TRUE#,#2001-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Haas1,34610,HAAS,Haas H1,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Balch2-2,34612,BLCH 2-2,Balch 2-2,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GATES_DIST_34613_3,34613,GATES_DIST,GATES_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GATES_DIST_34613_2,34613,GATES_DIST,GATES_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GATES_DIST_34613_1,34613,GATES_DIST,GATES_DIST,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Balch2-3,34614,BLCH 2-3,Balch 2-3,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
KingsRiverHY,34616,KINGSRIV,Kings River-H1,#TRUE#,#1962-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-034_34617_1,34617,Q581,RPS-N-034,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-054_34623_1,34623,Q678,RPS-N-054,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Balch1-1,34624,BALCH 1,Balch 1-1,#TRUE#,#1927-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Solar_KETTLEMNS   _1,34627,KETTLEMNSC1,NA,#TRUE#,#2020-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
KETTLEMN_34627_1,34629,KETTLEMNS,KETTLEMN,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
San_Joaquin_2_1,34631,SJ2GEN,San Joaquin 2-1,#TRUE#,#1917-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
San_Joaquin_3_3,34633,SJ3GEN,San Joaquin 3-3,#TRUE#,#1923-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Crane_Valley,34634,CRANEVLY,Crane Valley Hydro-1,#TRUE#,#1919-01-01#,#2030-04-15#,Existing,CIPV,CA_CISO,CA
FriantFR1,34636,FRIANTDM,Friant Hydro Facility-FR1,#TRUE#,#1985-04-16#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
FriantM1,34636,FRIANTDM,Friant Hydro Facility-M1,#TRUE#,#1985-04-16#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
FriantRO1,34636,FRIANTDM,Friant Hydro Facility-RO1,#TRUE#,#1985-04-16#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
GatesSolarStation1,34639,WESTLNDS,Gates Solar Station-1,#TRUE#,#2013-10-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
KingsburgCgnCC-Total,34642,KINGSBUR,KingsburgCogenCC (Total CC Plant),#TRUE#,#1990-12-05#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-110_34644_1,34644,Q679,RPS-N-110,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AlgonquinCC-Total,34646,SANGERCO,AlgonquinCC (Total CC Plant),#TRUE#,#1990-12-11#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Dinuba_1,34648,DINUBA E,Dinuba-1,#TRUE#,#2001-07-05#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-133_34649_1,34649,Q965SPV,RPS-N-133,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
QUEBEC-LV_34650_RN,34650,QUEBEC-LV,QUEBEC-LV,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
JACALITO-LV_34651_RN,34651,JACALITO-LV,JACALITO-LV,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Coalinga_25D1,34652,CHV.COAL,Coalinga 25D Cogen-TG1,#TRUE#,#1986-01-17#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Coalinga_6C1,34652,CHV.COAL,Coalinga 6C Cogen-TG1,#TRUE#,#1986-01-17#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
WestsidePV,34653,Q526,Westside Solar Station-1,#TRUE#,#2011-09-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CoalingaCogen,34654,COLNGAGN,Coalinga Cogeneration-K100,#TRUE#,#1991-10-17#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Paige Solar,34655,Q526C2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
AGWishon1,34658,WISHON,A G Wishon-1,#TRUE#,#1910-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AGWishon2,34658,WISHON,A G Wishon-2,#TRUE#,#1910-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AGWishon3,34658,WISHON,A G Wishon-3,#TRUE#,#1910-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AGWishon4,34658,WISHON,A G Wishon-4,#TRUE#,#1910-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SanJoaquin1A,34658,WISHON,San Joaquin 1-A,#TRUE#,#1910-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
California Flats North,34663,Q877PH12,RPS-N-077,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kansas Sourth,34666,KANSASS_S,RE Kansas South PV-NT,#TRUE#,#2013-06-06#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
California Flats Solar South,34667,Q877PH3,RPS-N-143,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
KingsRiverGT1,34671,KRCDPCT1,Kings River Conserv Dist (KRCD) Malaga Peaking Plant GT-1,#TRUE#,#2005-09-01#,#2050-01-01#,Existing,CIPV,CA_CISO,CA
KingsRiverGT2,34672,KRCDPCT2,Kings River Conserv Dist (KRCD) Malaga Peaking Plant GT-2,#TRUE#,#2005-09-01#,#2050-01-01#,Existing,CIPV,CA_CISO,CA
RPS-N-106_34673_1,34673,Q532,RPS-N-106,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-018_34677_1,34677,Q558,RPS-N-018,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
KANSAS_34680_1,34680,KANSAS,KANSAS,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Mustang 4,34682,Q643WC2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
Mustang,34682,Q643WC2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
Mustang 3,34682,Q643WC2,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
RPS-N-046_34683_1,34683,Q643W,RPS-N-046,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
ORO LOMA_3_34689_EW,34689,ORO LOMA_3,ORO LOMA_3,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CORCORAN_3_34690_FW,34690,CORCORAN_3,CORCORAN_3,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AVENAL_1_34691_EW,34691,AVENAL_1,AVENAL_1,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CORCORAN_4_34692_FW,34692,CORCORAN_4,CORCORAN_4,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kent South,34694,KENT_S,NA,#TRUE#,#2014-12-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Blackwell Solar,34695,BLACKWLL_1,NA,#TRUE#,#2015-04-06#,#2055-12-02#,Existing,CIPV,CA_CISO,CA
CorcoranSolarCSCA,34696,CORCORANPV_S,Corcoran Solar-CSCA_RpsCA-0052_[CPUC-ID:PG5088][Zone:Westlands],#TRUE#,#2013-08-14#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-030_34699_1,34699,Q529,RPS-N-030,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Goose Lake,34708,MCKIBBEN,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
Alpaugh50,34711,ALPAUGHN_50P,Alpaugh 50-SPS50_ALPAUGH PV SOLAR GENERATION FACILITY_Queue Position #: 304-1,#TRUE#,#2013-06-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Oildale_Energy,34724,KRN OL J,Oildale Energy LLC-ODC1,#TRUE#,#1984-12-29#,#2016-12-31#,Existing,CIPV,CA_CISO,CA
Fellow_QF,34778,FELLOWS,FELLOW QF UNIT AGGREGATE-1,#TRUE#,#2006-06-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
CYMRIC_115_GN1_35032_RT,34780,CYMRIC,CYMRIC_115_GN1,#TRUE#,#1962-12-01#,#2014-02-01#,Future-Conceptual,CIPV,CA_CISO,CA
McKittrick1_RP,34783,TEXCO_NM,McKittrick Cogen_McKittrick Limited-1,#TRUE#,#1991-10-16#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
McKittrick2_RP,34783,TEXCO_NM,McKittrick Cogen-GEN2 (Repower),#TRUE#,#2012-07-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Berry Cogen 38 - Unit 1,34787,NORCO_TA,NA,#TRUE#,#2002-07-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
INERGYT1_34789_1,34789,INERGYT1,INERGYT1,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
INERGYT2_34791_2,34791,INERGYT2,INERGYT2,#TRUE#,#2001-06-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Maricopa West Solar PV,34878,ORIONTP,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
TWISSLEMAN_1_34967_1,34967,TWISSLEMAN_1,TWISSLEMAN_1,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Coronal Lost Hills,34968,TWISSLMN,TWISSLEMAN_2,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
AtwellIsland,35000,ATWELL_ISL,Atwell Island-1_ATWELL ISLAND PV SOLAR GENERATING FACILITY_Queue Position #: 340-1,#TRUE#,#2013-03-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
MidwaySunsetA,35004,SUNSET G,Midway Sunset Cogen-A,#TRUE#,#1989-12-18#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
MidwaySunsetB,35004,SUNSET G,Midway Sunset Cogen-B,#TRUE#,#1989-12-18#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
MidwaySunsetC,35004,SUNSET G,Midway Sunset Cogen-C,#TRUE#,#1989-12-18#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Shafter Solar,35009,Q620C1,NA,#TRUE#,#2015-02-01#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,CA
AlpaughNorth,35012,ALPAUGHN_20S,Alpaugh North-SPS_ALPAUGH NORTH PV SOLAR GENERATING FACILITY_Queue Position #: 473-1,#TRUE#,#2013-06-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
White River West,35013,WHITERIVER_S,NA,#TRUE#,#2014-10-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kern_Canyon_1,35018,KERNCNYN,Kern Canyon-1,#TRUE#,#1921-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Regulus Solar,35019,REGULUS,NA,#TRUE#,#2014-11-11#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RioBravo_Hydro1,35020,RIOBRAVO,Rio Bravo Hydro Project-UNT1,#TRUE#,#1989-05-18#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-023_35022_1,35022,Q620,RPS-N-023,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
DoubleC1,35023,DOUBLE C,Double C-1,#TRUE#,#1989-03-14#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
DoubleC2,35023,DOUBLE C,Double C-2,#TRUE#,#1989-03-14#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
WPSIncCC-Total,35024,DEXEL +,WPSIncCC (Total CC Plant),#TRUE#,#1989-11-30#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kern_Front_KF1,35026,KERNFRNT,Kern Front-KF1,#TRUE#,#1989-01-07#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Kern_Front_KF2,35026,KERNFRNT,Kern Front-KF2,#TRUE#,#1989-01-07#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HighSierra1,35027,HISIERRA,High Sierra 1,#TRUE#,#1989-02-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
HighSierra,35027,HISIERRA,High Sierra 1,#TRUE#,#1989-02-24#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Badger_Creek,35029,BADGERCK,Badger Creek Cogen-GEN1,#TRUE#,#1991-04-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
LOSTHILL_35033_1,35033,LOSTHILL,LOSTHILL,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RPS-N-014_35034_1,35034,Q482,RPS-N-014,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RioBravoPoso,35035,ULTR PWR,Rio Bravo Poso-UP8,#TRUE#,#1989-09-27#,#2012-10-01#,Retired,CIPV,CA_CISO,CA
MtPosoCogen,35036,MT POSO,Mt Poso Cogeneration-TG01,#TRUE#,#1989-04-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
University_QF,35037,UNIVRSTY,University Co-Gen-QF,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Chalk_Cliff,35038,CHLKCLF+,Chalk Cliff Cogen-GEN1,#TRUE#,#1990-03-20#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SouthBelridge1,35040,KERNRDGE32G1,South Belridge Cogeneration Facility-GEN1,#TRUE#,#1985-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
RIOBRAVO1_35042_1,35042,RIOBRAVO1,RIOBRAVO1,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Mid_Set_Cogen,35044,TX MIDST,Mid-Set Cogeneration-K100,#TRUE#,#1989-03-16#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
SEKernRiverCgn1,35046,SEKR,Southeast Kern River Cogen-GTG1,#TRUE#,#1989-01-31#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
WILDWOOD2_35047_1,35047,WILDWOOD2,WILDWOOD2,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
Frito_Lay_Cogen,35048,FRITOLAY,Frito-Lay Cogen Plant-GEN1,#TRUE#,#1986-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
BerryTanneHills18-1,35050,SLR-TANN,Berry Cogen Tanne Hills 18-GEN1,#TRUE#,#1986-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,CA
