ORISPL,PNAME,PLNOXAN,PLSO2AN,PLCO2AN,PLN2OAN,PLNOXRTA,PLSO2RTA,PLCO2RTA,PLN2ORTA
56288,Salem Water Plant,2,0,91,1,29.983,2.798,"1,576.452",0.013
60916,Sappony Solar LLC,,,,,,,,
54655,Schoolfield Dam,,,,,,,,
60316,Scott Solar Farm,,,,,,,,
60968,Scott-II Solar LLC,,,,,,,,
62675,Skipjack Solar Center,,,,,,,,
3780,Smith Mountain,,,,,,,,
3821,Snowden,,,,,,,,
10774,Southampton Power Station,277,15,0,"47,749",1.764,0.095,0.000,0.152
61422,"Southampton Solar, LLC",,,,,,,,
61986,Spring Grove I,,,,,,,,
54081,"Spruance Genco, LLC",36,9,"24,972",829,1.830,0.445,"1,281.108",0.021
61908,"Stratford Solar Center, LLC",,,,,,,,
54781,Suffolk Energy Partners LP,0,4,0,0,0.000,0.431,0.000,0.000
3806,Surry,,,,,,,,
6390,Tangier,3,0,148,2,35.467,3.193,"1,797.576",0.015
3785,Tasley Energy Center,11,0,"1,511",15,28.932,0.521,"3,936.193",0.019
55439,Tenaska Virginia Generating Station,189,12,"2,428,534","9,110",0.065,0.004,841.524,0.002
56693,Virginia Beach,0,0,489,10,0.000,0.148,657.077,0.007
56808,Virginia City Hybrid Energy Center,985,95,"2,873,581","116,600",0.666,0.064,"1,943.079",0.039
56785,Virginia Tech Power Plant,8,0,"7,165",135,0.702,0.013,657.913,0.006
7440,VMEA 1 Credit Gen,2,0,121,2,25.687,2.319,"1,306.630",0.011
7441,VMEA Peaking Gen,1,0,60,1,28.337,2.554,"1,440.386",0.012
55939,Warren County Power Station,163,17,"3,356,202","12,410",0.040,0.004,818.274,0.002
56531,Waste Management Bethel LFGTE,0,8,0,0,0.000,0.400,0.000,0.000
57022,Waste Management King George LFGTE,0,25,0,0,0.000,0.594,0.000,0.000
57018,Waste Management Middle Peninsula LFGTE,0,10,0,0,0.000,0.387,0.000,0.000
56368,Water Treatment Plant Generators,0,0,4,0,42.000,3.850,"2,164.000",0.018
10796,Waynesboro Virginia Plant,,,,,,,,
59904,Western Branch High School,,,,,,,,
50900,WestRock Virginia Corp Covington Ops,"1,040","2,160","1,016,952","32,163",2.067,4.292,"2,020.802",0.032
54998,Wheelabrator Portsmouth,348,107,"117,405","15,500",3.197,0.983,"1,078.782",0.071
60319,Whitehouse Solar Farm,,,,,,,,
55285,Wolf Hills Energy,113,0,"74,902",271,2.072,0.007,"1,369.402",0.002
60318,Woodland Solar Farm,,,,,,,,
3809,Yorktown Power Station,"1,152","4,111","602,347","17,622",3.681,13.132,"1,924.252",0.028
60542,158th Fighter Wing Solar Farm,,,,,,,,
61037,Apple Hill Solar,,,,,,,,
3708,Ascutney,5,3,957,16,41.095,23.490,"7,597.238",0.062
59040,Ball Mountain Hydro,,,,,,,,
59741,Barton Solar Farm,,,,,,,,
6451,Beldens,,,,,,,,
3745,Bellows Falls,,,,,,,,
3734,Berlin 5,0,0,"1,269",20,0.000,0.000,"2,636.137",0.021
7056,Bolton Falls,,,,,,,,
50539,Boltonville Hydro Associates,,,,,,,,
3765,Cadys Falls,,,,,,,,
3750,Canaan,,,,,,,,
3710,Cavendish,,,,,,,,
54355,Chace Mill Winooski One,,,,,,,,
59719,Charlotte Solar LLC VT,,,,,,,,
59755,Chester Power Partners,,,,,,,,
57481,Chittenden County Solar Partners,,,,,,,,
59477,Claire Solar Farm,,,,,,,,
59476,Clarendon Solar Farm,,,,,,,,
3711,Clark Falls,,,,,,,,
3735,Colchester 16,3,1,476,8,30.201,17.415,"5,632.320",0.046
60912,Cold River Road Solar,,,,,,,,
61959,"Coolidge Solar 1, LLC",,,,,,,,
62859,Coventry Clean Energy Corporation,,,,,,,,
60411,"Coventry Photovoltaic, LLC",,,,,,,,
61039,Deerfield Wind LLC,,,,,,,,
10137,Deweys Mill,,,,,,,,
788,East Barnet,,,,,,,,
61124,Elizabeth Mines Solar 1,,,,,,,,
3737,Essex Junction 19,8,1,396,6,0.486,0.044,24.728,0.000
3712,Fairfax Falls,,,,,,,,
7337,Florence,,,,,,,,
58238,Georgia Mountain Community Wind Farm,,,,,,,,
10608,Gilman Mill,,,,,,,,
3714,Glen,,,,,,,,
60874,GMP Solar - Hartford,,,,,,,,
60562,GMP Solar - Panton,,,,,,,,
60547,GMP Solar - Richmond,,,,,,,,
60877,GMP Solar - Williamstown,,,,,,,,
60875,GMP Solar - Williston,,,,,,,,
62383,GMP Solar/Storage-Essex,,,,,,,,
62382,GMP Solar/Storage-Ferrisburgh,,,,,,,,
62381,GMP Solar/Storage-Milton,,,,,,,,
6475,Gorge 18,,,,,,,,
3762,Great Falls (VT),,,,,,,,
3746,Harriman,,,,,,,,
6618,Highgate Falls,,,,,,,,
50713,Huntington Falls,,,,,,,,
589,J C McNeil,142,1,"43,508","33,992",1.154,0.010,354.441,0.138
57979,Kingdom Community Wind,,,,,,,,
60537,Limerick Road Solar Farm,,,,,,,,
3716,Lower Middlebury,,,,,,,,
59682,Main Street Solar Project,,,,,,,,
3739,Marshfield 6,,,,,,,,
6483,Mcindoes,,,,,,,,
62728,MHG Wallingford,,,,,,,,
57804,Middlebury College,1,0,672,121,0.867,0.093,390.049,0.035
3740,Middlesex 2,,,,,,,,
3717,Milton,,,,,,,,
56891,Moretown,0,2,0,0,0.000,0.337,0.000,0.000
52033,Moretown Generating Station,,,,,,,,
3764,Morrisville,,,,,,,,
61125,Nebraska Valley Solar Farm,,,,,,,,
3731,Newport,,,,,,,,
3730,Newport Diesels,,,,,,,,
61340,Next Generation Solar Farm,,,,,,,,
58935,Open View Solar Farm,,,,,,,,
50126,Ottauquechee Hydro,,,,,,,,
3754,Penny Lane Gas Turbine,4,3,803,13,18.289,10.319,"3,310.515",0.027
3720,Peterson,,,,,,,,
3722,Pittsford,,,,,,,,
6450,Proctor,,,,,,,,
3723,Rutland,4,2,688,11,22.545,12.885,"4,167.279",0.034
51026,Ryegate Power Station,79,28,0,"20,941",0.949,0.339,0.000,0.125
61928,Saint Albans Solar,,,,,,,,
3724,Salisbury,,,,,,,,
6529,Searsburg,,,,,,,,
7381,Searsburg Wind Turbine,,,,,,,,
57080,Sheffield Wind,,,,,,,,
58824,Sheldon Solar,,,,,,,,
10494,Sheldon Springs Hydroelectric,,,,,,,,
3725,Silver Lake (VT),,,,,,,,
3709,Smith (VT),,,,,,,,
59445,St. Albans SPEED Project,,,,,,,,
60518,Stafford Hill Solar,,,,,,,,
60344,Sudbury Solar,,,,,,,,
58541,SunGen Sharon 1 LLC,,,,,,,,
58144,SVEP Solar Project Company,,,,,,,,
58964,Technology Drive Solar,,,,,,,,
60860,VEC Alburgh Array,,,,,,,,
62907,VEC Energy Storage,,,,,,,,
60954,VEC Magee Hill Solar,,,,,,,,
6519,Vergennes 9,6,1,308,5,1.366,0.124,70.034,0.001
2352,Vernon Dam,,,,,,,,
678,W K Sanders,,,,,,,,
6520,Waterbury 22,,,,,,,,
3753,West Charleston,,,,0,,,,0.000
3743,West Danville 15,,,,,,,,
62443,Westminster,,,,,,,,
3728,Weybridge,,,,,,,,
61038,Weybridge 1 Solar,,,,,,,,
59049,Whitcomb Solar Farm,,,,,,,,
2353,Wilder,,,,,,,,
58145,Williamstown Solar,,,,,,,,
7051,Wrightsville Hydro Plant,,,,,,,,
61933,Adams Nielson Solar,,,,,,,,
3913,Alder,,,,,,,,
57319,Big Horn Wind II,,,,,,,,
56361,Big Horn Wind Project,,,,,,,,
56932,Biotech LS 0836,,,,,,,,
54860,Black Creek,,,,,,,,
8022,Boulder Park,596,1,"25,687",97,24.884,0.029,"1,071.821",0.002
6433,Boundary,,,,,,,,
3891,Box Canyon,,,,,,,,
60418,Calligan Creek Hydroelectric Project,,,,,,,,
62071,Camas Solar Project,,,,,,,,
6430,Cedar Falls (WA),,,,,,,,
57298,Cedar Hills,0,4,"1,108",23,0.000,0.273,75.141,0.001
3845,Centralia,"6,193","1,524","6,667,153","210,980",2.308,0.568,"2,484.322",0.039
6406,Chandler,,,,,,,,
55662,Chehalis Generation Facility,70,7,"760,905","2,853",0.080,0.007,873.615,0.002
6424,Chelan,,,,,,,,
3921,Chief Joseph,,,,,,,,
57756,Coastal Energy Project,,,,,,,,
371,Columbia Generating Station,,,,,,,,
3846,Condit,,,,,,,,
57759,Consumer Operations LLC,190,38,"65,329","9,595",7.557,1.518,"2,596.942",0.191
50185,Cosmo Specialty Fibers Plant,50,2,"2,001","2,025",0.867,0.032,34.924,0.018
50423,Cowiche,,,,,,,,
7427,Cowlitz Falls,,,,,,,,
58778,Coyote Crest Wind Farm,,,,,,,,
3853,Crystal Mountain,1,0,68,1,37.268,3.377,"1,902.394",0.015
3914,Cushman 1,,,,,,,,
3915,Cushman 2,,,,,,,,
57969,Darrington,8,1,0,873,0.928,0.139,0.000,0.052
6432,Diablo,,,,,,,,
8021,Diesel Generator Farm,,,,,,,,
6507,Drop 2 (WA),,,,,,,,
6508,Drop 3 (WA),,,,,,,,
3854,Electron,,,,,,,,
56696,Eltopia Branch Canal 4.6,,,,,,,,
54051,Elwha Hydroelectric Project,,,,,,,,
7870,Encogen Generating Station,24,1,"106,212",411,0.242,0.014,"1,059.245",0.002
7627,Everett Cogen,,,,,,,,
54537,Ferndale Generating Station,59,5,"289,791","1,090",0.178,0.015,877.180,0.002
55560,FPL Energy Vansycle LLC (WA),,,,,,,,
99,Frederickson,126,1,"49,918",189,8.465,0.091,"3,342.238",0.006
55818,Frederickson Power LP,27,2,"297,426","1,091",0.075,0.004,838.337,0.002
607,Fredonia Generating Station,1,0,"5,847",399,0.020,0.001,90.475,0.003
62070,Fumaria Solar Project,,,,,,,,
60444,Glacier Battery Storage,,,,,0.000,0.000,0.000,0.000
54050,Glines Hydroelectric Project,,,,,,,,
55482,Goldendale Generating Station,36,2,"468,777","1,675",0.065,0.004,859.174,0.002
56666,Goodnoe Hills,,,,,,,,
6431,Gorge,,,,,,,,
6163,Grand Coulee,,,,,,,,
7999,Grays Harbor Energy Center,83,4,"1,074,166","4,294",0.067,0.003,866.853,0.002
56016,Grimes Way,7,0,314,3,38.525,1.524,"1,850.555",0.009
7588,H M Jackson,,,,,,,,
60517,Hancock Creek Hydroelectric Project,,,,,,,,
57152,Harvest Wind Project,,,,,,,,
56255,Hopkins Ridge Wind,,,,,,,,
3925,Ice Harbor,,,,,,,,
57320,Juniper Canyon I Wind Project,,,,,,,,
550,Kettle Falls Generating Station,506,62,"5,851","45,473",2.933,0.357,33.914,0.132
54267,Koma Kulshan Associates,,,,,,,,
3916,LaGrande,,,,,,,,
50700,Lilliwaup Falls Generating,,,,,,,,
57635,Linden Wind Energy Project,,,,,,,,
3866,Little Falls (WA),,,,,,,,
3926,Little Goose,,,,,,,,
3867,Long Lake,,,,,,,,
54562,Longview Fibre,68,304,"8,655","7,675",0.513,2.299,65.550,0.029
3855,Lower Baker,,,,,,,,
6175,Lower Granite,,,,,,,,
3927,Lower Monumental,,,,,,,,
57195,Lower Snake River Wind Energy Project,,,,,,,,
58688,LRI LFGTE Facility,0,6,0,0,0.000,0.362,0.000,0.000
61045,Lund Hill,,,,,,,,
56698,Main Canal Headworks,,,,,,,,
54268,March Point Cogeneration,411,4,"300,613","1,133",0.914,0.009,668.280,0.001
56466,Marengo Wind Plant,,,,,,,,
3917,Mayfield,,,,,,,,
58352,McKinley Paper Co. - Washington Mill,0,0,0,0,,,,
7511,McNary Dam Fish Attraction Project,,,,,,,,
3847,Merwin,,,,,,,,
60016,MESA 1,,,,,0.000,0.000,0.000,0.000
60021,MESA 2,,,,,0.000,0.000,0.000,0.000
3868,Meyers Falls,,,,,,,,
55700,Mint Farm Generating Station,46,7,"603,354","2,194",0.068,0.010,885.104,0.002
9095,Monroe Street,,,,,,,,
3918,Mossyrock,,,,,,,,
9842,Newhalem,,,,,,,,
7936,Nine Canyon,,,,,,,,
3869,Nine Mile,,,,,,,,
50187,Nippon Dynawave Packaging Longview WA,102,344,"26,324","7,758",0.695,2.337,178.913,0.026
58696,Nooksack Hydro,,,,,,,,
6210,Northeast (WA),3,0,"1,085",4,3.844,0.039,"1,432.450",0.003
50421,Orchard Avenue 1,,,,,,,,
3929,Packwood,,,,,,,,
57530,Palouse,,,,,,,,
7113,PEC Headworks,,,,,,,,
62069,Penstemon Solar Project,,,,,,,,
50544,Port Townsend Paper,12,38,"1,245","1,247",0.670,2.035,67.262,0.034
56697,Potholes East Canal 66.0,,,,,,,,
3887,Priest Rapids,,,,,,,,
917,Quincy Chute,,,,,,,,
7994,Randolph Road,,,,,,,,
62936,Rattlesnake,,,,,,,,
7605,River Road,63,2,"522,235","1,901",0.106,0.004,875.797,0.002
6200,Rock Island,,,,,,,,
50228,Rocky Brook Hydroelectric,,,,,,,,
3883,Rocky Reach,,,,,,,,
7832,Roosevelt Biogas 1,0,16,0,0,0.000,0.372,0.000,0.000
6202,Ross,,,,,,,,
6407,Roza,,,,,,,,
56694,Russell D Smith,,,,,,,,
62263,Saddle Mountain East Wind Farm,,,,,,,,
56858,Sagebrush Power Partners,,,,,,,,
50231,SDS Lumber Gorge Energy Division,0,0,0,0,,,,
50091,Sheep Creek Hydro,,,,,,,,
55882,Sierra Pacific Aberdeen,30,8,0,"6,097",0.484,0.135,0.000,0.050
56406,Sierra Pacific Burlington Facility,49,10,0,"7,637",0.646,0.135,0.000,0.050
7259,Skookumchuck,,,,,,,,
3860,Snoqualmie,,,,,,,,
7867,Snoqualmie 2,,,,,,,,
622,South Fork Tolt,,,,,,,,
56281,SPI - Everett,,,,,,,,
50886,Spokane Waste to Energy,282,2,"125,690","23,757",4.578,0.037,"2,039.007",0.193
3920,Steam plant,,,,,,,,
773,Sullivan CR,,,,,,,,
54476,Sumas Generating Station,20,2,"130,631",495,0.144,0.013,957.195,0.002
56695,Summer Falls Power Plant,,,,,,,,
58441,Swauk Wind LLC,,,,,,,,
3850,Swift 1,,,,,,,,
6265,Swift 2,,,,,,,,
57496,Tieton Dam Hydro Electric Project,,,,,,,,
58571,Tucannon River Wind Farm,,,,,,,,
56702,Tuolumne Wind Project,,,,,,,,
60675,Turner Energy Storage Project,,,,,0.000,0.000,0.000,0.000
50827,Twin Falls Hydro,,,,,,,,
50382,Twin Reservoirs,,,,,,,,
62068,Typha Solar Project,,,,,,,,
54809,University of Washington Power Plant,8,0,"6,139",24,0.875,0.019,655.404,0.001
3861,Upper Baker,,,,,,,,
9096,Upper Falls,,,,,,,,
50380,Upriver Dam Hydro Plant,,,,,,,,
62067,Urtica Solar Project,,,,,,,,
57188,Vantage Wind Energy LLC,,,,,,,,
3888,Wanapum,,,,,,,,
50083,Washington State University,,,,,,,,
54387,Weeks Falls,,,,,,,,
3886,Wells,,,,,,,,
50329,West Point Treatment Plant,162,0,0,17,25.904,0.038,0.000,0.001
57099,WestRock (WA),170,440,"2,364","13,083",1.096,2.834,15.241,0.042
56487,White Creek Wind Farm,,,,,,,,
3862,White River (WA),,,,,,,,
6120,Whitehorn,122,1,"44,907",172,8.511,0.086,"3,145.219",0.006
56322,Wild Horse,,,,,,,,
57159,Windy Flats Wind Project,,,,,,,,
7127,Wynoochee,,,,,,,,
3852,Yale,,,,,,,,
3878,Yelm,,,,,,,,
57763,Youngs Creek Hydroelectric Project,,,,,,,,
4060,Alexander,,,,,,,,
4140,Alma,,,,,,,,
56427,Ameresco Janesville,0,3,0,0,0.000,0.462,0.000,0.000
6231,Apple River,,,,,,,,
4043,Appleton,,,,,,,,
55558,"Appleton Coated, LLC",14,1,"152,193",532,0.094,0.005,"1,056.460",0.002
4100,Arcadia Electric,9,1,444,6,99.628,6.463,"4,847.311",0.032
62744,Arcadia Solar,,,,,,,,
7810,Argyle,0,0,7,0,2.090,0.188,106.045,0.001
3995,Arpin Dam,,,,,,,,
4102,Barron,,,,0,,,,0.000
3982,Bay Front,321,86,"19,549","27,382",3.846,1.030,234.241,0.164
62117,Beloit Memorial Hospital Power Plant,0,0,21,0,4.886,0.007,935.586,0.009
56069,Berlin Landfill Gas,0,3,0,0,0.000,0.401,0.000,0.000
3983,Big Falls,,,,,,,,
3971,Biron,,,,,,,,
10234,Biron Mill,299,272,"135,002","3,746",3.467,3.152,"1,563.360",0.022
4048,Blackhawk,,,,,,,,
3992,Blount Street,42,0,"24,672",93,3.254,0.009,"1,928.721",0.004
56391,Blue Sky Green Field Wind Project,,,,,,,,
1775,Brule,,,,,,,,
56647,Butler Ridge,,,,,,,,
7901,Byron,,,,,,,,
4061,Caldron Falls,,,,,,,,
54406,Capitol Heat and Power,,,,,,,,
4107,Cashton,,,,,,,,
57968,Cashton Greens Wind Farm,,,,,,,,
62858,Cashton Solar,,,,,,,,
4079,Castle Rock,,,,,,,,
3998,Cedar Falls (WI),,,,,,,,
56347,Cedar Ridge,,,,,,,,
4000,Chippewa Falls,,,,,,,,
4018,Clam River Dam,,,,,,,,
59559,Clean Fuel Dane Community Digester,139,0,0,15,24.380,0.036,0.000,0.001
8023,Columbia,"3,248","2,162","7,890,062","244,141",0.978,0.651,"2,375.927",0.037
4201,Combined Locks,,,,,,,,
7159,Concord,77,1,"123,577",491,1.079,0.009,"1,732.378",0.003
60889,Conrath DPC Solar,,,,,,,,
10360,Consumer Operations LLC,229,586,"66,649","1,338",2.902,7.430,845.402,0.008
6086,Cornell,,,,,,,,
4112,Cumberland (WI),2,0,104,1,32.657,2.103,"1,491.757",0.010
62849,Cumberland Solar,,,,,,,,
7795,Custer Energy Center,4,0,"1,544",6,5.147,0.051,"1,880.404",0.004
59810,Dairyland WTE Plant,194,0,0,17,62.899,0.077,0.000,0.003
4019,Danbury Dam,,,,,,,,
55998,Danbury Diesel,0,0,0,0,0.000,0.000,0.000,0.000
55770,Dane County Landfill #2 Rodefeld,0,5,0,0,0.000,0.364,0.000,0.000
56520,Deertrack Park Gas Recovery,0,8,0,0,0.000,0.412,0.000,0.000
4002,Dells,,,,,,,,
55029,Depere Energy Center,127,1,"152,023",603,1.066,0.006,"1,278.147",0.003
56070,Diesel Generators,10,1,485,8,33.629,2.983,"1,679.962",0.014
50190,Domtar Paper Company Rothschild,,,,0,,,,0.000
60892,Downsville DPC Solar,,,,,,,,
3972,Du Bay,,,,,,,,
4062,Eagle River,,,,,,,,
4050,Edgewater (4050),"1,332","3,580","3,774,927","120,959",0.810,2.178,"2,296.843",0.037
7863,Elk Mound Generating Station,3,0,"6,040",23,0.737,0.011,"1,705.336",0.003
56068,Elm Road Generating Station,"2,561",440,"8,709,026","277,608",0.647,0.111,"2,201.000",0.035
4113,Elroy,0,0,20,0,22.606,2.103,"1,187.818",0.010
62868,Elroy Solar,,,,,,,,
62676,Epic Verona,,,,,,,,
56937,Fairbanks Morse Engine,1,0,47,1,33.368,2.909,"1,638.982",0.013
59931,FCPC Renewable Generation,77,0,0,9,19.919,0.031,0.000,0.001
4114,Fennimore,0,0,12,0,37.234,3.216,"1,809.062",0.015
62847,Fennimore Solar,,,,,,,,
61652,"Fiber Recovery, Inc.",0,1,0,0,0.000,0.351,0.000,0.000
3991,Fitchburg Generating Station,1,0,112,0,0.000,0.000,0.000,0.000
55684,Flambeau Crowley Rapids Project,,,,,,,,
4142,Flambeau Hydroelectric Station,,,,,,,,
55685,Flambeau Lower Project,,,,,,,,
50620,Flambeau River Papers,10,1,"1,845","1,052",0.890,0.122,169.146,0.048
61595,Flambeau Solar Partners,,,,,,,,
56942,Forward Wind Energy Center,,,,,,,,
56031,Fox Energy Center,100,7,"1,360,244","5,570",0.055,0.004,746.386,0.002
4020,Frederic Diesel,0,0,0,0,0.000,0.000,0.000,0.000
4005,French Island,261,30,"29,387","11,749",9.686,1.097,"1,091.025",0.218
62161,Galactic Wind,,,,,,,,
4143,Genoa,"1,039",470,"1,932,151","61,708",1.236,0.559,"2,297.961",0.037
50395,Georgia-Pacific Corp - Nekoosa Mill,60,204,"23,945","3,015",0.557,1.896,222.978,0.014
6253,Germantown Power Plant,141,6,"43,664",299,7.119,0.302,"2,212.022",0.008
58219,GL Dairy Biogas,256,0,0,27,44.497,0.066,0.000,0.002
57199,Glacier Hills,,,,,,,,
7882,Glenmore Turbines,,,,,,,,
3976,Gordon,,,,,,,,
4063,Grandfather Falls,,,,,,,,
4021,Grantsburg Diesel,0,0,7,0,0.000,0.000,0.000,0.000
58747,GreenWhey Energy Inc,123,0,0,12,22.062,0.031,0.000,0.001
3996,Grimh,,,,,,,,
4064,Hat Rapids,,,,,,,,
4065,High Falls (WI),,,,,,,,
4007,Holcombe,,,,,,,,
58663,Holsum Elm Dairy,93,0,0,10,35.956,0.053,0.000,0.002
62019,Holsum Irish Dairy,99,0,0,10,52.316,0.077,0.001,0.003
60573,HQC Rock River Solar Power Gen Station,,,,,,,,
61816,IKEA Oak Creek Rooftop PV System,,,,,,,,
55836,Island Street Peaking Plant,7,0,"9,351",34,1.155,0.006,"1,511.077",0.003
4271,J P Madgett,814,878,"2,280,692","75,428",0.861,0.928,"2,411.488",0.040
59771,Jefferson Solar Park,,,,,,,,
4008,Jim Falls,,,,,,,,
4067,Johnson Falls,,,,,,,,
8050,Juneau,,,,,,,,
7822,Kaukauna City Hydro,,,,,,,,
4118,Kaukauna Gas Turbine,3,0,"1,245",5,3.194,0.034,"1,236.945",0.002
54098,Kaukauna Paper Mill,277,817,"51,221","4,845",2.831,8.349,523.412,0.025
4053,Kilbourn,,,,,,,,
54885,Kimberly Mill,,,,,,,,
4124,La Farge,,,,,,,,
10453,LAC Courte Oreilles Hydroelect,,,,,,,,
3986,Ladysmith Dam,,,,,,,,
60888,Lafayette DPC Solar,,,,,,,,
56366,Lake Area Landfill Gas Recovery,,,,,,,,
60891,Liberty Pole DPC Solar,,,,,,,,
7366,Lincoln Turbines,,,,,,,,
4119,Little Chute,,,,,,,,
57190,Little Quinnesec Falls Hydro Project,,,,,,,,
4125,Manitowoc,39,182,"128,833","4,304",0.534,2.495,"1,763.877",0.029
50990,Marathon Electric,,,,,,,,
56480,Marshfield Utilities Combustion Turbine,1,0,"1,011",4,0.905,0.000,"1,326.295",0.003
60894,Medford DPC Solar,,,,,,,,
4009,Menomonie,,,,,,,,
4068,Merrill,,,,,,,,
50576,Metro Gas Recovery,0,11,0,0,0.000,0.518,0.000,0.000
62731,Middleton Airport Solar,,,,,,,,
7549,Milwaukee County,,,,,,,,
54851,MMSD Jones Island Wastewater,0,3,"21,409",80,0.000,0.063,476.553,0.001
55525,MMSD South Shore Wastewater,223,0,"4,652",38,14.821,0.020,309.283,0.001
55742,Montfort Wind Energy Center,,,,,,,,
50614,Mosinee Mill,115,666,"32,249","3,317",1.686,9.757,472.497,0.024
60893,Mt. Hope DPC Solar,,,,,,,,
55135,Neenah Energy Facility,48,1,"156,983",548,0.404,0.007,"1,328.538",0.002
4054,Nelson Dewey Generating Station,,,,,,,,
60936,New Auburn DPC Solar,,,,,,,,
4120,New Badger,,,,,,,,
4130,New Lisbon,0,0,13,0,24.001,2.267,"1,275.585",0.010
62848,New Lisbon Solar,,,,,,,,
54857,Niagara Mill,,,,,,,,
9674,Nine Springs,0,0,85,0,11.784,0.124,"4,568.162",0.009
3984,Northern States Flambeau,,,,,,,,
50439,Oconto Falls Lower,,,,,,,,
4044,Oconto Falls Upper,,,,,,,,
4121,Old Badger,,,,,,,,
50577,Omega Hills Gas Recovery,0,27,0,0,0.000,0.579,0.000,0.000
57824,Onalaska Campus Landfill Biogas,0,1,0,0,0.000,0.391,0.000,0.000
7602,Oneida Casino,,,,,,,,
58555,Oshkosh Foundation Rosedale Biodigester LLC,69,0,0,6,42.428,0.056,0.000,0.002
54842,Outagamie County Co-Generation Facility,0,7,0,0,0.000,0.294,0.000,0.000
50476,Packaging of America Tomahawk Mill,36,36,"18,371","2,565",0.601,0.604,309.199,0.022
7270,Paris,50,0,"77,129",306,1.116,0.009,"1,719.976",0.003
50408,Park Mill,,,,,,,,
4080,Petenwell,,,,,,,,
54661,Pheasant Run Landfill Gas Recovery,0,10,0,0,0.000,0.404,0.000,0.000
4045,Pine,,,,,,,,
6170,Pleasant Prairie,657,258,"2,288,351","75,393",0.741,0.291,"2,580.125",0.043
4046,Point Beach Nuclear Plant,1,0,152,2,0.000,0.000,0.030,0.000
54103,Port Edwards Mill,,,,0,,,,0.000
4040,Port Washington Generating Station,227,12,"2,425,326","8,806",0.078,0.004,832.143,0.002
4071,Potato Rapids,,,,,,,,
4056,Prairie Du Sac,,,,,,,,
4072,Pulliam,619,"1,078","721,093","19,645",1.749,3.048,"2,038.940",0.028
57116,Quilt Block Wind Farm LLC,,,,,,,,
4122,Rapide Croche,,,,,,,,
50933,Rhinelander Mill,28,167,"17,277",391,1.420,8.468,873.489,0.010
58834,Richland Center Renewable Energy LLC,220,0,0,20,44.866,0.057,0.023,0.002
55925,Ridgeview,0,6,0,0,0.000,0.420,0.000,0.000
55641,Riverside Energy Center,68,7,"1,315,537","4,542",0.048,0.005,926.451,0.002
4057,Rock River,97,0,"16,261",42,16.611,0.014,"2,773.538",0.004
55391,Rockgen Energy Center,95,2,"300,580","1,101",0.418,0.007,"1,321.814",0.002
58124,Rothschild Biomass Cogeneration Facility,31,0,"14,417","6,941",0.496,0.004,227.042,0.055
60957,Sand Lake DPC Solar,,,,,,,,
4074,Sandstone Rapids,,,,,,,,
60887,Sauk DPC Solar,,,,,,,,
1756,Saxon Falls,,,,,,,,
56149,Seven Mile Creek LFG,,,,,,,,
56166,Sheboygan Falls Energy Facility,56,1,"239,494","1,092",0.315,0.003,"1,340.574",0.003
4059,Sheepskin,34,3,"5,699",10,31.778,2.719,"5,306.426",0.005
55834,Sherry Energy Center,,,,,,,,
57553,Shirley Wind,,,,,,,,
7058,Solon Diesel,,,,,,,,
7203,South Fond Du Lac,36,0,"63,058",177,1.136,0.010,"1,992.836",0.003
4041,South Oak Creek,"1,689",115,"5,605,406","176,820",0.708,0.048,"2,351.679",0.037
4011,St Croix Falls,,,,,,,,
3973,Stevens Point,,,,,,,,
55861,Stevens Point Mill,7,0,"4,897",18,1.041,0.020,715.566,0.001
4147,Stiles,,,,,,,,
8057,Superior Generation Energy Center,,,,,,,,
3993,Sycamore (WI),0,0,51,0,0.000,0.000,0.000,0.000
3988,Thornapple,,,,,,,,
56525,Timberline Trail Gas Recovery,0,5,0,0,0.000,0.422,0.000,0.000
60674,Tisch Mills Wind,,,,,,,,
4075,Tomahawk,,,,,,,,
4012,Trego,,,,,,,,
59836,Twin Falls (WI),,,,,,,,
54408,UW Madison Charter Street Plant,0,0,0,0,,,,
4042,Valley (WEPCO),58,1,"108,167",419,0.423,0.004,783.473,0.002
4139,Viola,,,,,,,,
60890,Warren DPC Solar,,,,,,,,
4148,Washington Island,4,0,208,3,33.949,3.151,"1,774.340",0.014
54407,Waupun Correctional Central Heating Plt,,,,,,,,
4077,Wausau,,,,,,,,
59448,Waxdale,0,2,"7,115",27,0.000,0.099,298.031,0.001
7991,West Campus Cogeneration Facility,12,1,"143,606",539,0.076,0.004,925.965,0.002
4076,West Marinette,182,1,"189,695",420,1.539,0.008,"1,607.304",0.002
4078,Weston,"1,191",669,"4,559,629","154,590",0.515,0.289,"1,973.380",0.033
4014,Wheaton Generating Plant,73,8,"22,190",115,6.317,0.723,"1,930.372",0.005
60203,Wheaton Solar,,,,,,,,
60895,Whistling Winds DPC Solar,,,,,,,,
3989,White River (WI),,,,,,,,
55011,Whitewater Cogeneration Facility,33,5,"303,265","1,136",0.088,0.013,805.421,0.002
3975,Whiting,,,,,,,,
10476,Whiting Mill,,,,,,,,
7886,Wind Turbine,,,,,,,,
50936,Winnebago County Landfill Gas,0,2,0,0,0.000,0.223,0.000,0.000
8013,Winter,0,0,7,0,0.000,0.000,0.000,0.000
3974,Wisconsin Rapids,,,,,,,,
