,Generator,Time,Value
13241,HANFORD,42,92.2
13242,HANFORD,43,92.2
13243,HANFORD,44,92.2
13244,HANFORD,45,92.2
13245,HANFORD,46,92.2
13246,HANFORD,47,92.2
13247,HANFORD,48,92.2
13248,DELANO,25,0.0
13249,DELANO,26,0.0
13250,DELANO,27,0.0
13251,DELANO,28,0.0
13252,DELANO,29,0.0
13253,DELANO,30,0.0
13254,DELANO,31,0.0
13255,DELANO,32,0.0
13256,DELANO,33,0.0
13257,DELANO,34,0.0
13258,DELANO,35,0.0
13259,DELANO,36,0.0
13260,DELANO,37,0.0
13261,DELANO,38,0.0
13262,DELANO,39,0.0
13263,DELANO,40,0.0
13264,DELANO,41,0.0
13265,DELANO,42,0.0
13266,DELANO,43,0.0
13267,DELANO,44,0.0
13268,DELANO,45,0.0
13269,DELANO,46,0.0
13270,DELANO,47,0.0
13271,DELANO,48,0.0
13272,FIREBAUGH,25,0.0
13273,FIREBAUGH,26,0.0
13274,FIREBAUGH,27,0.0
13275,FIREBAUGH,28,0.0
13276,FIREBAUGH,29,0.0
13277,FIREBAUGH,30,0.0
13278,FIREBAUGH,31,0.0
13279,FIREBAUGH,32,0.0
13280,FIREBAUGH,33,0.0
13281,FIREBAUGH,34,0.0
13282,FIREBAUGH,35,0.0
13283,FIREBAUGH,36,0.0
13284,FIREBAUGH,37,0.0
13285,FIREBAUGH,38,0.0
13286,FIREBAUGH,39,0.0
13287,FIREBAUGH,40,0.0
13288,FIREBAUGH,41,0.0
13289,FIREBAUGH,42,0.0
13290,FIREBAUGH,43,0.0
13291,FIREBAUGH,44,0.0
13292,FIREBAUGH,45,0.0
13293,FIREBAUGH,46,0.0
13294,FIREBAUGH,47,0.0
13295,FIREBAUGH,48,0.0
13296,FRESNO,25,121.0
13297,FRESNO,26,121.0
13298,FRESNO,27,121.0
13299,FRESNO,28,121.0
13300,FRESNO,29,121.0
13301,FRESNO,30,121.0
13302,FRESNO,31,121.0
13303,FRESNO,32,121.0
13304,FRESNO,33,121.0
13305,FRESNO,34,0.0
13306,FRESNO,35,0.0
13307,FRESNO,36,0.0
13308,FRESNO,37,0.0
13309,FRESNO,38,83.26655691009803
13310,FRESNO,39,121.0
13311,FRESNO,40,121.0
13312,FRESNO,41,121.0
13313,FRESNO,42,121.0
13314,FRESNO,43,121.0
13315,FRESNO,44,121.0
13316,FRESNO,45,121.0
13317,FRESNO,46,121.0
13318,FRESNO,47,121.0
13319,FRESNO,48,121.0
