,AVA,AZPS,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
2049,0,32,1,0,,0,,0,,0,0,4,0,0,1,0,,4,0,,,0,0,,,0,,
2050,0,21,1,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,1,0,,,0,,
2051,0,18,1,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2052,0,17,1,0,,0,,0,,0,0,4,0,0,1,0,,4,0,,,0,0,,,0,,
2053,0,18,1,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2054,0,15,1,0,,122,,5,,0,0,4,0,0,16,0,,20,37,,,8,24,,,1,,
2055,1,64,5,0,,1554,,35,,8,18,94,60,2,204,4,,65,234,,,123,74,,,11,,
2056,5,110,17,0,,3381,,80,,21,68,458,152,4,388,11,,113,298,,,246,106,,,28,,
2057,5,164,55,1,,5110,,100,,39,168,709,286,8,510,19,,152,341,,,283,120,,,47,,
2058,5,189,66,1,,6217,,93,,60,175,796,312,7,580,45,,171,337,,,385,136,,,47,,
2059,7,256,71,1,,6753,,78,,66,171,855,413,10,759,64,,186,335,,,466,151,,,52,,
2060,7,263,68,2,,7117,,68,,63,167,958,456,10,732,79,,182,333,,,489,175,,,48,,
2061,7,240,41,2,,7350,,73,,62,180,819,497,8,761,104,,174,350,,,482,131,,,43,,
2062,5,197,42,4,,6364,,73,,71,160,943,640,6,698,110,,160,326,,,400,106,,,42,,
2063,3,161,77,3,,5506,,71,,57,118,954,722,2,655,99,,136,265,,,290,110,,,25,,
2064,4,117,104,2,,4904,,39,,76,64,873,718,1,730,85,,61,153,,,186,55,,,12,,
2065,1,107,78,3,,2772,,10,,40,30,445,543,0,528,77,,15,29,,,101,13,,,4,,
2066,1,39,38,0,,87,,0,,5,5,88,185,0,66,25,,4,0,,,21,0,,,0,,
2067,0,28,1,0,,87,,0,,0,0,6,101,0,0,1,,4,0,,,8,0,,,0,,
2068,0,28,1,0,,0,,0,,0,0,6,101,0,1,0,,4,0,,,9,0,,,0,,
2069,0,54,1,0,,0,,0,,0,0,6,102,0,0,0,,4,0,,,4,0,,,0,,
2070,0,58,1,0,,0,,0,,0,0,6,101,0,1,0,,4,0,,,0,0,,,0,,
2071,0,66,1,0,,0,,0,,0,0,6,102,0,0,0,,4,0,,,0,0,,,0,,
2072,0,77,1,0,,0,,0,,0,0,6,102,0,1,0,,4,0,,,0,0,,,0,,
2073,0,71,1,0,,0,,0,,0,0,6,95,0,0,0,,4,0,,,0,0,,,0,,
2074,0,57,1,0,,0,,0,,0,0,6,0,0,1,0,,4,0,,,0,0,,,0,,
2075,0,72,1,0,,0,,0,,0,0,6,0,0,0,0,,4,0,,,0,0,,,0,,
2076,0,72,1,0,,0,,0,,0,0,6,0,0,0,0,,4,1,,,0,0,,,0,,
2077,0,44,1,0,,0,,0,,0,0,6,0,0,0,0,,5,0,,,0,0,,,0,,
2078,0,36,1,0,,353,,11,,1,1,10,7,0,17,0,,25,64,,,16,36,,,2,,
2079,1,145,7,0,,4512,,53,,33,70,214,186,0,251,17,,103,266,,,278,154,,,31,,
2080,1,268,40,3,,8009,,92,,98,197,552,405,0,441,65,,162,356,,,587,188,,,49,,
2081,3,350,74,4,,8762,,89,,119,235,780,425,0,564,144,,196,365,,,662,195,,,51,,
2082,6,557,89,4,,9282,,97,,129,214,833,390,2,659,168,,211,356,,,686,196,,,51,,
2083,10,591,121,2,,8915,,99,,131,190,895,471,1,682,171,,215,352,,,684,196,,,52,,
2084,6,605,130,3,,8514,,105,,125,188,1002,604,2,808,153,,215,356,,,641,195,,,52,,
2085,7,614,114,4,,8527,,105,,121,204,1036,663,2,885,112,,215,332,,,635,193,,,51,,
2086,3,618,69,4,,8231,,104,,106,215,927,713,3,903,127,,206,283,,,559,188,,,50,,
2087,2,607,63,4,,7803,,102,,96,160,920,703,2,900,120,,191,240,,,578,140,,,47,,
2088,5,565,58,2,,7224,,91,,103,127,842,660,1,833,101,,155,182,,,557,144,,,26,,
2089,6,438,38,1,,3672,,42,,59,73,485,427,0,499,73,,54,47,,,204,35,,,14,,
2090,2,276,10,0,,82,,1,,11,26,82,82,0,44,22,,4,1,,,53,0,,,1,,
2091,0,258,0,0,,82,,0,,0,0,5,0,0,0,2,,4,0,,,9,0,,,0,,
2092,0,260,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,7,0,,,0,,
2093,0,250,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,8,0,,,0,,
2094,0,247,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2095,0,135,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2096,0,64,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2097,0,67,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2098,0,69,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2099,0,75,0,0,,0,,0,,0,0,5,0,0,0,0,,4,0,,,0,0,,,0,,
2100,0,67,0,0,,0,,0,,0,0,4,0,0,0,0,,4,1,,,0,0,,,0,,
2101,0,33,0,0,,0,,0,,0,0,4,0,0,0,0,,5,0,,,0,0,,,0,,
2102,0,16,0,0,,476,,19,,0,1,7,7,0,10,0,,29,22,,,17,39,,,2,,
2103,1,135,16,0,,5098,,83,,40,50,238,240,2,220,18,,129,112,,,283,158,,,20,,
2104,7,447,87,3,,8179,,104,,86,179,729,574,6,514,87,,185,160,,,567,188,,,29,,
2105,9,544,130,5,,9179,,107,,128,223,1008,693,7,639,133,,205,192,,,628,195,,,25,,
2106,10,544,149,5,,10267,,107,,128,224,1096,765,9,799,159,,214,250,,,680,196,,,27,,
2107,12,549,154,4,,10159,,107,,126,231,1091,794,9,710,134,,216,246,,,686,195,,,35,,
2108,15,548,156,4,,9479,,107,,125,212,1086,806,10,671,135,,215,250,,,683,194,,,38,,
2109,0,549,156,4,,9165,,111,,127,222,1089,798,9,703,136,,212,220,,,632,180,,,34,,
2110,0,555,156,3,,8609,,105,,126,227,1092,788,7,729,144,,201,85,,,569,173,,,30,,
2111,3,561,156,3,,7916,,92,,124,235,1039,782,7,684,160,,181,46,,,541,171,,,29,,
2112,9,552,156,5,,6593,,71,,115,238,902,765,5,703,145,,146,66,,,530,146,,,25,,
2113,13,437,156,3,,3509,,29,,70,173,511,565,0,475,136,,50,27,,,312,35,,,16,,
2114,1,272,156,2,,78,,1,,15,39,94,198,0,56,27,,4,1,,,47,0,,,1,,
2115,0,235,156,0,,78,,0,,0,0,3,18,0,0,0,,4,0,,,8,0,,,0,,
2116,0,231,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,9,0,,,0,,
2117,0,225,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,9,0,,,0,,
2118,0,207,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2119,0,124,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2120,0,9,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2121,0,21,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2122,0,36,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2123,0,44,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2124,0,42,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2125,0,41,156,0,,0,,0,,0,0,4,0,0,0,0,,5,0,,,0,0,,,0,,
2126,0,42,156,0,,506,,6,,1,6,8,5,0,35,0,,29,31,,,12,17,,,4,,
2127,8,136,156,0,,5197,,39,,37,97,239,231,8,475,33,,126,121,,,221,102,,,24,,
2128,18,412,156,1,,8657,,71,,78,261,725,582,14,806,125,,163,188,,,545,158,,,33,,
2129,19,569,156,2,,9031,,90,,117,286,991,677,14,789,168,,184,223,,,611,174,,,43,,
2130,19,563,156,2,,7719,,99,,138,285,1071,699,15,744,177,,191,226,,,544,178,,,48,,
2131,14,466,156,4,,7816,,104,,142,280,1073,694,17,677,183,,197,189,,,477,191,,,43,,
2132,10,407,156,4,,7592,,105,,141,263,1066,689,16,708,176,,195,208,,,480,185,,,41,,
2133,4,395,156,4,,7778,,96,,142,274,1069,677,16,1010,170,,185,234,,,474,189,,,37,,
2134,5,393,156,4,,7908,,97,,140,242,1067,685,15,685,164,,178,217,,,562,190,,,34,,
2135,5,394,156,5,,8315,,96,,133,221,1027,681,14,604,211,,159,189,,,580,182,,,25,,
2136,2,487,156,3,,7055,,92,,123,244,861,636,12,459,179,,132,113,,,525,143,,,26,,
2137,2,430,156,3,,3642,,44,,77,180,482,439,6,436,150,,51,46,,,338,35,,,16,,
2138,1,257,156,0,,121,,2,,17,43,93,90,0,57,52,,5,0,,,46,0,,,1,,
2139,0,225,156,0,,121,,0,,0,0,3,0,0,0,3,,5,0,,,9,0,,,0,,
2140,0,235,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,8,0,,,0,,
2141,0,233,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,9,0,,,0,,
2142,0,234,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2143,0,222,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2144,0,38,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2145,0,34,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2146,0,41,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2147,0,27,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2148,0,23,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2149,0,21,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2150,0,39,156,0,,574,,17,,1,10,9,11,0,45,0,,14,30,,,23,40,,,9,,
2151,8,174,156,1,,5464,,80,,44,120,246,248,8,519,47,,57,96,,,296,147,,,33,,
2152,18,527,156,3,,8475,,105,,106,273,720,569,14,883,142,,89,131,,,549,160,,,48,,
2153,19,563,156,4,,8505,,111,,130,288,985,658,13,871,187,,107,151,,,507,180,,,41,,
2154,19,424,156,4,,8262,,111,,138,286,1063,704,14,839,192,,123,178,,,584,182,,,44,,
2155,19,404,156,4,,8558,,110,,143,283,1072,700,15,721,195,,115,212,,,550,188,,,22,,
2156,18,391,156,4,,8723,,112,,141,271,1070,689,13,753,189,,94,206,,,592,188,,,47,,
2157,18,389,156,4,,9219,,112,,142,265,1068,690,14,767,235,,107,149,,,644,198,,,48,,
2158,16,394,156,4,,9824,,112,,139,243,1068,688,11,828,188,,80,139,,,676,191,,,43,,
2159,13,398,156,4,,8877,,109,,135,241,1027,681,10,862,182,,57,98,,,592,184,,,49,,
2160,16,499,156,4,,7619,,97,,117,199,849,654,6,874,168,,44,58,,,555,147,,,43,,
2161,15,442,156,3,,3175,,45,,66,79,454,459,1,561,140,,17,23,,,351,35,,,22,,
2162,3,265,156,1,,56,,2,,11,29,79,96,0,78,41,,4,0,,,48,0,,,1,,
2163,0,237,156,0,,56,,0,,0,0,3,0,0,0,2,,4,0,,,8,0,,,0,,
2164,0,227,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,9,0,,,0,,
2165,0,226,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,9,0,,,0,,
2166,0,227,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2167,0,217,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2168,0,20,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2169,0,29,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2170,0,16,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2171,0,13,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2172,0,5,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2173,0,6,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2174,0,28,156,0,,389,,23,,1,2,11,8,0,51,1,,15,70,,,11,45,,,9,,
2175,4,98,156,0,,3457,,89,,28,40,141,140,2,486,13,,90,269,,,164,156,,,33,,
2176,16,193,156,0,,6512,,108,,76,93,448,358,6,852,29,,145,354,,,434,162,,,48,,
2177,19,249,156,1,,7722,,110,,93,128,763,560,9,897,51,,170,357,,,596,153,,,50,,
2178,19,438,156,1,,8175,,112,,114,141,891,604,6,893,71,,201,351,,,680,173,,,48,,
2179,18,523,156,2,,8895,,108,,117,171,956,611,6,868,72,,208,358,,,669,183,,,46,,
2180,19,519,156,2,,8564,,103,,130,162,999,581,9,841,82,,213,359,,,661,170,,,47,,
2181,18,518,156,2,,8395,,101,,137,164,998,521,8,736,72,,211,352,,,685,193,,,48,,
2182,18,519,156,1,,7846,,105,,136,123,915,505,7,750,55,,196,341,,,678,136,,,47,,
2183,17,480,156,1,,5902,,89,,132,80,802,424,7,731,66,,170,339,,,660,140,,,41,,
2184,19,465,156,1,,4536,,68,,117,49,498,255,8,582,44,,122,245,,,589,54,,,22,,
2185,16,355,156,0,,1563,,28,,72,26,235,141,5,332,18,,47,56,,,301,21,,,9,,
2186,2,274,156,0,,54,,1,,8,8,61,31,0,37,5,,4,1,,,51,0,,,0,,
2187,1,229,156,0,,54,,0,,0,1,5,0,0,0,0,,4,0,,,8,0,,,0,,
2188,0,184,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,8,0,,,0,,
2189,0,10,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,9,0,,,0,,
2190,0,7,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2191,0,7,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2192,0,10,156,0,,0,,0,,0,0,4,12,0,0,0,,4,0,,,0,0,,,0,,
2193,0,18,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2194,0,26,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2195,0,34,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2196,0,38,156,0,,0,,0,,0,0,4,0,0,0,0,,4,1,,,0,0,,,0,,
2197,0,31,156,0,,0,,0,,0,0,4,0,0,0,0,,4,1,,,0,0,,,0,,
2198,0,35,156,0,,533,,16,,2,1,7,1,0,11,1,,23,59,,,21,43,,,2,,
2199,5,137,156,0,,4098,,62,,40,22,113,57,7,70,6,,92,197,,,289,133,,,12,,
2200,15,389,156,0,,7602,,71,,109,47,506,133,14,148,22,,124,269,,,578,179,,,13,,
2201,18,548,156,1,,8594,,99,,129,57,771,321,14,196,39,,145,292,,,600,197,,,21,,
2202,19,579,156,0,,9340,,110,,136,76,889,404,16,308,49,,172,323,,,673,189,,,31,,
2203,19,604,156,1,,8764,,102,,140,86,996,621,16,424,76,,180,309,,,628,196,,,37,,
2204,19,593,156,1,,8441,,108,,136,88,876,620,15,441,95,,183,329,,,684,186,,,38,,
2205,19,613,156,2,,9235,,107,,130,68,821,538,14,540,96,,177,287,,,610,174,,,33,,
2206,16,549,156,4,,7656,,105,,120,59,803,570,14,510,106,,142,221,,,660,168,,,25,,
2207,18,514,156,2,,6809,,104,,130,60,925,605,13,525,79,,140,150,,,618,178,,,21,,
2208,12,473,156,2,,5504,,92,,121,24,749,499,12,432,75,,111,108,,,334,139,,,6,,
2209,3,430,156,2,,2523,,44,,75,24,473,313,7,204,44,,33,28,,,188,37,,,2,,
2210,1,318,156,1,,112,,2,,17,8,95,132,0,21,15,,4,0,,,49,0,,,1,,
2211,0,270,156,0,,112,,0,,0,0,5,77,0,0,1,,4,0,,,8,0,,,0,,
2212,0,116,156,0,,0,,0,,0,0,4,77,0,0,0,,4,0,,,8,0,,,0,,
2213,0,57,156,0,,0,,0,,0,0,4,15,0,0,0,,4,0,,,0,0,,,0,,
2214,0,54,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2215,0,75,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2216,0,79,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2217,0,79,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2218,0,71,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2219,0,44,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2220,0,43,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2221,0,38,156,0,,0,,0,,0,0,3,0,0,0,0,,4,0,,,0,0,,,0,,
2222,1,35,156,0,,681,,24,,0,1,13,56,0,12,0,,23,33,,,27,48,,,6,,
2223,1,153,156,0,,3824,,89,,43,7,215,276,6,162,19,,105,85,,,319,167,,,36,,
2224,2,424,156,1,,6592,,107,,101,34,651,578,11,493,84,,123,103,,,489,174,,,46,,
2225,6,539,156,2,,7899,,110,,107,73,850,677,12,568,107,,158,154,,,512,190,,,42,,
2226,11,534,156,3,,8715,,110,,118,170,959,703,13,610,119,,142,200,,,522,192,,,39,,
2227,17,546,156,2,,8456,,111,,119,182,1010,702,12,636,155,,127,230,,,544,201,,,33,,
2228,13,549,156,3,,8093,,111,,122,185,1051,689,12,651,152,,143,223,,,472,188,,,35,,
2229,13,550,156,3,,8855,,110,,118,182,1048,666,13,678,125,,135,171,,,463,190,,,31,,
2230,14,548,156,3,,7479,,97,,127,175,944,640,9,635,116,,145,214,,,529,178,,,25,,
2231,12,543,156,2,,7377,,94,,119,196,888,586,10,639,93,,113,149,,,450,165,,,39,,
2232,9,489,156,1,,5751,,73,,106,151,767,471,8,633,72,,97,94,,,433,137,,,28,,
2233,5,358,156,1,,2199,,34,,67,62,458,294,3,348,42,,39,68,,,214,28,,,14,,
2234,1,257,156,0,,47,,2,,11,34,96,47,0,37,17,,4,0,,,45,0,,,1,,
2235,0,226,156,0,,47,,0,,0,0,19,0,0,0,3,,4,0,,,9,0,,,0,,
2236,0,216,156,0,,0,,0,,0,0,18,0,0,0,0,,4,1,,,8,0,,,0,,
2237,0,226,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,7,0,,,0,,
2238,0,147,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2239,0,27,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2240,0,16,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2241,0,8,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2242,0,4,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2243,0,0,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2244,0,2,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2245,0,5,156,0,,0,,0,,0,0,18,0,0,0,0,,4,2,,,0,0,,,0,,
2246,0,12,156,0,,373,,26,,1,3,23,6,0,38,0,,37,112,,,22,34,,,8,,
2247,1,71,156,0,,2539,,89,,19,51,248,156,5,328,9,,141,312,,,149,85,,,37,,
2248,3,129,156,1,,4354,,106,,64,161,609,279,11,665,22,,181,369,,,344,127,,,45,,
2249,7,329,156,3,,6411,,105,,93,236,617,297,11,640,65,,196,365,,,517,120,,,42,,
2250,7,400,156,1,,7092,,105,,110,211,721,393,11,744,107,,202,348,,,432,131,,,40,,
2251,10,433,156,2,,8169,,100,,103,188,912,531,12,724,134,,197,342,,,448,168,,,39,,
2252,12,257,156,3,,8053,,84,,141,186,993,555,8,693,108,,179,335,,,452,183,,,35,,
2253,14,384,156,3,,8367,,83,,140,194,947,593,8,587,108,,170,317,,,482,126,,,33,,
2254,13,548,156,2,,7177,,71,,138,203,849,525,7,554,109,,164,331,,,588,153,,,32,,
2255,8,563,156,1,,4858,,45,,132,136,828,564,6,434,96,,110,313,,,469,117,,,20,,
2256,4,561,156,1,,3294,,74,,114,69,492,535,6,433,87,,61,246,,,394,78,,,20,,
2257,5,465,156,1,,1639,,30,,57,49,210,310,2,243,36,,22,60,,,288,38,,,10,,
2258,1,285,156,0,,93,,2,,7,19,58,50,0,29,7,,4,3,,,52,0,,,0,,
2259,1,248,156,0,,93,,0,,0,0,18,0,0,0,0,,4,0,,,8,0,,,0,,
2260,0,154,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,7,0,,,0,,
2261,0,25,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2262,0,14,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2263,0,20,156,0,,0,,0,,0,0,18,0,0,0,0,,4,1,,,0,0,,,0,,
2264,0,26,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2265,0,27,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2266,0,22,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2267,0,20,156,0,,0,,0,,0,0,18,0,0,1,0,,4,0,,,0,0,,,0,,
2268,0,28,156,0,,0,,0,,0,0,18,0,0,0,0,,4,1,,,0,0,,,0,,
2269,0,21,156,0,,0,,0,,0,0,18,0,0,0,0,,4,0,,,0,0,,,0,,
2270,0,31,156,0,,692,,9,,0,0,23,6,0,56,0,,12,36,,,24,29,,,4,,
2271,1,108,156,0,,4453,,41,,1,54,278,145,4,313,19,,51,153,,,288,57,,,25,,
2272,6,289,156,1,,7512,,76,,44,175,658,363,8,569,29,,111,237,,,508,73,,,33,,
2273,13,299,156,2,,8171,,94,,108,227,897,581,12,576,33,,133,265,,,654,114,,,38,,
2274,15,458,156,1,,7784,,93,,130,215,1051,644,15,621,45,,140,269,,,582,145,,,43,,
2275,17,537,156,1,,8303,,83,,138,188,1082,635,11,663,49,,172,287,,,465,184,,,44,,
2276,12,557,156,1,,7967,,100,,142,156,1054,647,10,674,68,,163,266,,,602,171,,,45,,
2277,14,542,156,1,,7582,,99,,143,140,1008,606,9,677,78,,167,230,,,596,147,,,41,,
2278,17,541,156,1,,6450,,73,,139,134,875,451,7,540,89,,120,249,,,677,152,,,45,,
2279,7,531,156,1,,6233,,35,,136,75,552,322,5,391,125,,82,196,,,575,132,,,40,,
2280,3,499,156,2,,6038,,30,,116,74,439,299,6,345,144,,61,97,,,580,26,,,26,,
2281,2,445,156,3,,2912,,13,,99,29,296,175,0,150,136,,22,74,,,361,20,,,10,,
2282,0,293,156,0,,64,,1,,39,13,143,44,0,14,57,,4,46,,,41,1,,,1,,
2283,0,254,156,0,,64,,0,,6,0,5,1,0,1,2,,4,46,,,8,0,,,0,,
2284,0,243,156,0,,0,,0,,0,0,4,0,0,0,0,,4,22,,,7,0,,,0,,
2285,0,236,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2286,0,118,156,0,,0,,0,,0,0,4,0,0,1,0,,4,0,,,0,0,,,0,,
2287,0,14,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2288,0,17,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2289,0,9,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2290,0,5,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2291,0,2,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2292,0,0,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2293,0,0,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2294,0,6,156,0,,998,,26,,2,5,15,23,0,21,0,,34,57,,,18,21,,,7,,
2295,1,144,156,0,,5459,,88,,49,39,303,285,6,189,8,,133,281,,,264,147,,,30,,
2296,1,477,156,1,,8264,,97,,79,56,744,554,9,514,33,,182,357,,,521,176,,,46,,
2297,2,514,156,2,,9227,,95,,98,48,965,628,11,745,50,,193,384,,,649,180,,,38,,
2298,4,519,156,4,,9905,,96,,105,66,1018,640,12,849,58,,203,360,,,671,182,,,37,,
2299,8,520,156,3,,8730,,107,,91,116,831,617,11,786,110,,191,358,,,635,181,,,34,,
2300,10,518,156,3,,8749,,102,,109,196,773,598,8,684,116,,179,298,,,662,125,,,41,,
2301,14,521,156,3,,7738,,95,,126,193,974,591,10,697,116,,166,225,,,590,126,,,26,,
2302,14,509,156,4,,7167,,82,,115,215,992,553,8,572,103,,158,214,,,549,159,,,19,,
2303,16,498,156,4,,7738,,77,,108,143,888,533,6,412,111,,117,211,,,516,154,,,30,,
2304,16,475,156,3,,6366,,80,,103,137,553,360,6,413,74,,102,155,,,497,105,,,21,,
2305,17,431,156,0,,3533,,30,,78,89,502,423,4,368,33,,44,45,,,299,40,,,7,,
2306,1,273,156,0,,172,,1,,16,12,135,104,0,37,11,,4,4,,,56,0,,,0,,
2307,1,252,156,0,,172,,0,,1,0,5,0,0,0,0,,4,0,,,8,0,,,0,,
2308,0,236,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,8,0,,,0,,
2309,0,220,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2310,0,196,156,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2311,0,182,156,0,,0,,0,,0,0,4,0,0,0,0,,4,1,,,0,0,,,0,,
2312,0,12,1,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2313,0,7,1,0,,0,,0,,0,0,4,0,0,1,0,,4,0,,,0,0,,,0,,
2314,0,7,0,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2315,0,7,0,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2316,0,7,0,0,,0,,0,,0,0,4,0,0,1,0,,4,0,,,0,0,,,0,,
2317,0,8,0,0,,0,,0,,0,0,4,0,0,0,0,,4,0,,,0,0,,,0,,
2318,0,25,1,0,,823,,30,,3,0,22,28,0,91,0,,43,134,,,37,57,,,14,,
2319,0,212,24,0,,5283,,91,,41,6,241,241,1,592,16,,150,319,,,350,170,,,43,,
2320,1,494,95,2,,6720,,106,,86,14,699,552,5,858,52,,188,340,,,615,191,,,49,,
2321,5,519,134,4,,6471,,107,,107,32,821,600,7,865,80,,205,283,,,634,198,,,49,,
2322,5,526,139,4,,6900,,108,,85,67,904,640,8,803,77,,213,378,,,588,200,,,49,,
2323,5,502,146,3,,6934,,107,,99,138,950,642,11,823,63,,216,380,,,581,199,,,49,,
2324,8,417,161,4,,7666,,107,,108,118,1057,650,10,862,102,,214,382,,,580,199,,,49,,
2325,6,410,158,4,,6972,,107,,120,129,1057,663,9,884,77,,213,378,,,501,199,,,46,,
2326,6,407,150,4,,7922,,107,,104,74,1055,659,9,907,75,,202,365,,,492,191,,,48,,
2327,7,413,151,3,,7553,,105,,107,83,875,621,9,897,48,,185,346,,,574,183,,,46,,
