CORONADO_20_wind,MALIN_20_wind,JOHN_DAY_20_wind,DALLES21_20_wind,COULEE_20_wind,HANFORD_20_wind,WCASCADE_20_wind,CMAIN_GM_20_wind,MIDPOINT_20_wind,MONTA_G1_20_wind,BRIDGER_20_wind,VALMY_20_wind,COLOEAST_20_wind
852.3,1.1,0.9,42.1,2.2,630.7,2.1,330.5,0,529.9,213.1,132,289
1209.1,1.5,0.9,94.7,0.1,527.2,2.6,383.5,0,427.8,195,192.8,426.4
1390.8,2.9,0.2,51,0,375.2,0.9,384.2,0,338,381,304.1,528.3
1674.6,2.2,0.2,29.6,0,136.1,0.2,323.3,0,207.9,1067.9,318.5,550.9
1794.1,6.5,0.1,12.1,0.7,51.4,0.2,309.6,0,156,1023.7,314.7,634.9
1775.1,7.7,0.1,9.3,1.9,42.2,0.6,308.7,0,144,729.4,338.9,624.5
1643.4,4.9,0.1,5.5,2.3,43.7,0.7,289.6,0,294.4,657,342,566
1595.6,1,0,11.2,1.8,30.9,0.9,289.4,0,539.5,532.5,293.4,571.7
1532.6,0.1,0,14,0.8,23.9,0.2,246.8,0,572.7,486.5,236,409.6
1449.2,0,0,18.3,0.3,16.6,0.2,213.6,0,564.3,326.2,190,343.4
1286,0,0,8.6,0,20.4,0.1,186.9,0,512.7,337.6,193.7,307.9
1114.1,0,0,6,0,11.1,0.2,148.7,0,352.6,209.6,183.1,261.6
714.7,0,0,2.1,0,8.4,0.1,105.6,0,217.2,158.3,162.4,157.7
427.8,0,0,2,0,7.4,0.1,88.2,0,152.1,168.1,77.4,85.3
339.6,0,0,0.9,0,3.2,0,85.8,0,111.9,253.7,48.1,162.9
279.5,0.1,0,0.1,0,0.8,0,96.7,0,54.7,320.9,41.1,180.3
308.8,0.9,0,0,0,1.2,0,108.3,0,80.4,334.5,48.3,121.9
312.9,1.9,0,0.8,0,3.5,0,107.2,0,120.1,243,49.3,147.3
369.1,1.7,0,1.7,0,20,0,126,0,154.1,374.2,48.8,193.3
481.7,1,0,3.4,0,35,0.1,109.5,0,72,559.9,50.6,185.7
562.4,0.9,0,10.4,0.2,48.8,0.3,109.8,0,52.4,558.1,63.2,198
617.4,1.1,0,20.1,1.1,61.4,0.2,143.1,0,77.7,610,73,199.4
622.6,2.1,0.1,55.8,0.3,108.3,0.3,200.8,0,129.2,752.9,73.4,218.2
514.6,13.5,0.1,108.7,0,177.6,0.2,277.1,0,171.7,977.8,69.2,299.5
575.6,5.2,0.1,110.7,0.1,259.3,0.1,321.3,0,197.8,933.3,75.7,357.1
736.9,0.9,0.1,90.7,1.2,167.6,0,335.3,0,208.3,942.3,93.3,391.8
784.7,1.5,0.1,58.7,0.8,72.7,0.4,301.9,0,227.7,787.5,111.3,420.6
883.8,1.4,0,13.3,0.7,103.6,0.3,244.8,0,201,548,121.6,382.3
1129,0.3,0.1,9.3,1.7,132.6,0.2,228.6,0,211.7,385.7,122.6,374.2
1151.8,0.2,0.1,6.3,3.5,25.5,0.1,228.1,0,213.4,321.8,106.4,398.6
1007.7,0.5,1.2,56,1.2,6.8,0,271.6,0,229.6,330.5,91.8,400.8
914.5,0.4,1,5.2,0,181.5,0.1,250,0,220.2,263.5,89.1,344.2
723.1,0.1,1.1,0.4,0,39.6,1.2,250,0,179.6,218.8,89.5,312
664,0.1,0.4,1.1,0,23.1,0.7,165.1,0,158.5,169.9,96.4,247.4
505.5,1.5,0.6,18.8,0.1,64.9,0.1,159.4,0,139.5,79.5,110.2,223.6
293.1,4.8,0.2,4.7,1.4,89.2,0,209.9,0,128.1,45.4,98.5,206.5
177.2,5.3,0.2,25.6,0,49.9,0,243,0,115.6,49.3,71.8,161.2
97.6,3.9,0.9,121,2.3,18.7,0,217.3,0,81.9,43.8,56.6,80.4
95.4,3.2,1,45.3,0.4,1.7,0,244.7,0,92.1,42.3,43.3,110.3
84.4,1.5,1.2,27.3,0.1,2.3,0,251.3,0,82.2,88.1,59.4,213
85.8,0.3,1.6,17.5,0,12.7,0.5,250.9,0,86.9,119,89.2,266
105.1,0.2,2.4,0.4,0.3,22.9,0.6,228.7,0,106.4,184.7,116.3,315.7
132.7,0.7,2.8,1.1,3,65.7,0.6,194.3,0,206.7,339.5,117.1,303.3
199.6,1.2,0.1,10.8,4.9,179.4,0.3,228.1,0,111.7,270,126.6,305.6
150.4,0.4,0.1,53.2,7.2,478.5,0,289.3,0,90.4,230.4,116.1,301.6
178.8,0.7,0.2,38.4,21.1,1434.8,0.1,315.8,0,46.5,295.5,109,309.6
211.2,2.2,0.3,119.4,4.1,2376.9,0.2,330.6,0,326.5,182.8,100.3,307.2
246.8,2,0.6,24.6,0,1996.6,0.1,316.7,0,204.7,426.9,86.4,318.4
432.1,2.6,2.1,12.7,8.6,654.8,0,342.2,0,99.1,451.9,68,365.3
625,3.2,5.5,99.6,37.7,307,5.8,485.1,0,39.1,943.7,79.1,458.1
950.4,7.3,7.5,183.8,50.9,2326.3,0.6,555.6,0,71.8,778.7,90.6,470.7
1042.9,4.9,8.1,101.7,53.8,2154.4,0.6,447,0,100.4,535.5,97.1,505.5
1177.8,4.7,9.3,42.8,48.3,1264.7,0.9,406.7,0,94.8,306.8,94.1,489.9
1277,7.9,9.5,13,51.8,304.1,0.9,376.7,0,87.2,567.2,92.5,452.5
1364.7,5.6,11,10.6,52.2,319.6,8.1,326.2,0,90.7,890.6,102.7,395.9
1277.5,2.2,11.1,20.5,54.9,347.7,10.9,301.9,0,92.3,893.7,105.9,352.6
1054.6,1.4,11.1,22.1,53.7,448.6,15.1,291,0,70.6,929.1,119.5,350.3
759.5,1.3,10.9,16.4,57.6,433.4,15.7,283.6,0,57,1011.4,134.5,371.3
516.8,0.8,10.9,25.1,40.8,431.5,14.2,271.8,0,59.7,1060.5,148.5,392.5
275.1,0.5,10.2,26.8,36.2,550.4,14.6,263.1,0,146,1043.7,151.6,377.6
148.5,0.2,9.4,30.5,32.5,518,14.2,229.6,0,68,943.4,143.4,263.5
81.7,0.2,8.7,21.4,17.9,472.1,14.7,200.7,0,25.4,851.3,108,161.9
69.4,0,7.3,15.8,14.4,400.9,11.8,217.1,0,11.5,794.8,53.9,255.2
66.6,0,7.1,15.2,13.3,260.7,8.6,235.4,0,10.2,633.9,38.7,233.8
79.1,0.1,5.9,10.7,14.9,184.3,5.3,186.4,0,115.2,387.1,36.5,207.2
85.4,0.4,4.7,6.3,10.1,137.5,3.4,213.6,0,274.8,273.2,37.2,203.8
87.9,0.4,3.5,3.5,8.2,160,1.7,209.8,0,303,254.6,47.1,196.9
113.4,0.3,2.7,1.9,6.7,268.7,0.4,406.9,0,360.5,309.5,61.9,170.6
119.7,0.4,2,0.6,5.4,400.6,0.1,480.5,0,428.3,397.2,63.1,168.8
165.7,0,1.2,6.7,9.6,181.3,0.8,469.8,0,50.6,363.2,133.3,148.4
266.4,12.4,5.1,26.2,27.3,612.6,1.9,588.7,0,45.8,250.6,368.2,80.4
324.8,27.8,8.1,35,41.8,2045.5,1.9,663.7,0,46.9,198.4,465,68.1
500.4,18.5,11.3,116.3,113.3,1799.5,0.9,892.9,0,138.6,310,424.3,130.8
900.5,18,13.6,158.1,141.2,2134.7,0.4,980.2,0,212.1,283.1,370.1,221.5
1081.9,15.8,13.9,231.8,147.8,1939.3,3,1001.3,0,296.2,158.8,351,270.7
1377.7,12.7,13.9,246.2,143.8,2673.4,9.3,989.1,0,363.9,133.7,259,270.4
1576.6,8.9,13.2,153.8,135.1,1976.6,7.7,904,0,469.7,250.9,195.6,284.4
1734,14,13,49.6,126.7,2501.3,7.1,822.2,0,684.8,483.4,174,287.6
1901.5,7.8,12.6,37.3,126,2738.9,14.7,623.5,0,868,549.8,148.6,275.5
1985.7,3.3,13,93.8,122.1,2271.9,17.5,622.3,0,801.9,755.4,135.8,237.7
1974.5,0.9,13.3,154.7,85.3,982.3,18.9,661.8,0,536.8,763.1,119,220.7
1930.4,0.1,13.2,168.6,90.3,944.3,20.9,636.3,0,464.8,919.5,90.3,141.5
1916.1,0,13.3,94.6,97.5,866,21.9,557.4,0,566.5,1168.9,76.7,119.9
1847.9,0,12.8,84.7,126,783.6,22.9,496.4,0,706,1161.7,43.7,83.7
1547,0,12.1,89.9,130,723.5,22.2,563.5,0,725.6,985.1,40.7,40.1
1033.5,0,11.8,56.9,123.4,770.4,21.3,566.1,0,870.6,608.8,34.3,9.3
718.5,0,10.2,20.1,104.2,731.1,19.8,608.1,0,916.2,406,23.6,6.6
259.1,0,10.1,10.6,90.1,645.6,19.4,477.6,0,899.1,390.5,23.6,5.7
106.2,0.4,9.2,9.3,81.3,519,15,447.6,0,883.1,507.3,28.7,5.5
95.3,1.6,7.7,14.1,80.4,390.2,8.3,447.9,0,871.7,593.9,38.9,13.8
98.3,1.7,6.4,17.8,70.6,304.3,5.1,511.4,0,868.1,822.6,49.8,12.8
81.5,1.9,5.3,15.6,59.2,316.7,3.1,522.1,0,834,805.5,54.3,15.5
106.3,1.6,4.2,14.6,57.1,505.9,1,506.6,0,792.2,777,62,30.3
102.3,2.2,3.9,10.5,60.7,827.3,0.6,494.9,0,627,877,55.9,43.2
151.2,2.1,3.8,10.4,65.8,1164.6,0.6,524.6,0,682.3,792.9,45.8,46.5
322.3,2.3,4.5,18.9,71.4,1278.7,0.6,413.3,0,478.7,698.4,42.7,86.4
653.4,1.5,6,38.3,86.1,1257.3,0.5,301,0,426.9,624.6,36.3,163.9
1133.5,1.6,8.4,74.2,98.2,1044.8,1.1,350.3,0,417.7,677.9,50.5,178.2
1429.6,5.3,10.4,60.6,104.2,715.7,3.6,319.8,0,166.4,680.5,58.8,253.6
1612.4,4.6,10.8,45,104.1,476.2,6.8,289.7,0,77.4,399.1,49.7,481.7
1707.5,5.3,10.4,26.7,107.3,349.4,10.3,254.4,0,52,223.3,47.9,328.3
1735.2,6.6,9.7,20.1,113.5,342.2,13.1,239.6,0,41.3,171.7,60.1,168.8
1682.1,3.3,8.8,21.3,117.8,345.5,12.2,217.8,0,25.7,201.8,82.9,167.5
1661.3,1.9,7.9,24.3,113.9,348.7,9.8,192.8,0,24.8,268.8,54.4,123.5
1341.6,0.7,7.7,21.2,107.2,375.9,7.3,171.3,0,53.3,320.6,26,62
929.3,0.1,8.1,20.6,100.1,385.1,6.1,169,0,83.4,312.9,19.7,76.5
632.2,0,8.1,18.3,85.4,412.5,5.3,172.8,0,77.7,357.3,19.1,185.8
435.3,0,8.2,22.1,81.8,380.4,5.4,176.3,0,47.8,351.3,17.7,174.5
277.3,0,9.1,27.8,79.7,336.8,4.5,181.1,0,29.9,394.5,12.7,111.1
128.7,0.1,8.2,26.4,74.4,225.5,2.9,171,0,14.7,198.1,9.7,42.7
56.2,0.1,7.1,29.4,63.5,211.3,2.7,149.1,0,9.8,169.1,7.1,11
19.8,1.1,7.8,35.8,53.6,307.8,1.8,154.8,0,40,106.8,21.2,1
30.7,2.5,8.2,36.4,47.3,610.6,0.8,376.4,0,124.3,107.4,45.1,6.2
49.5,4.2,8.4,36.7,62.6,980.9,0.6,510.7,0,163.6,198.1,67.3,21.3
47.4,6.1,8.8,42.9,78.9,1093.1,1.3,540.5,0,172.8,254.2,83.2,45.9
81,8.2,9.1,50.4,114.1,1462.7,1.5,521.5,0,211.6,144.8,76.2,37.8
231.5,9.4,9.8,55.5,132.7,1802.1,2,543.5,0,224.8,123.2,67.3,35.8
161.3,10.3,10.5,61.3,138.5,2010.6,2.2,548.7,0,259.4,741.8,57.7,35.2
109.7,11.3,11.5,62.7,141,2299,3,409.5,0,471.7,422.6,41,100
316.1,10.6,12.3,89.7,135.7,2517,3.5,460.2,0,544.6,168,32.5,103.9
754.1,9.4,13,116,133.2,2351.8,3.6,428.1,0,499.2,195.6,30.2,126.9
769,9.6,13.4,108.2,135.1,1668,6.4,442.3,0,581.8,517.3,43.2,214.6
672,11.9,13.2,64.9,134.1,996.9,13.5,353,0,223.3,575.8,67.8,118.2
295.3,11.9,12.3,39.5,117.9,984.7,9.3,355,0,448.5,548.9,85.6,81
375.5,9.6,12.1,35.3,121.7,1522.3,2.1,375.4,0,684.4,592.8,129.1,56.4
98.5,4.8,10.3,37.9,130,1649.1,1,601.3,0,743.1,415.8,187.2,43.4
195,4.8,9.9,39.6,138.8,1510.8,3.9,759.4,0,748.2,442.7,182.9,34.4
189.8,3.5,9.1,32.5,135.2,1818.8,10.5,826.1,0,698.5,694.7,131.9,50
129.4,1.8,9.7,27.4,118.8,1990.2,12,825.7,0,567.8,681.2,116.1,68.6
104.3,1,8.5,21.6,109.5,2272.7,10.3,917,0,613,800,123.3,76.7
101.7,0.8,7.6,26.5,109.6,2051.4,7.8,925.8,0,534.9,997.7,126.5,87.8
72.7,0.3,6.7,21.8,89.2,2027.5,8.5,908.9,0,390.8,830,122.3,85.4
72.4,0.1,4.7,15.1,66.7,1564,9.2,846.8,0,354.1,682.9,88.9,48.1
34.2,0,2.5,13.3,45.3,1278.3,5.9,788.1,0,434.9,715,64.7,49.6
11.4,0,1.1,5.9,24,1403.2,3.3,812.7,0,510.3,651.2,50.6,62.9
15.4,0.1,0.7,4.6,22.4,1330.9,2.2,823.8,0,616.4,790.6,67.2,38.9
35.9,0.2,0.2,7.3,20.5,854,1.2,816.8,0,826.8,1142.2,91.9,69.4
39.7,0.2,0.1,11.2,14.7,672.6,0.5,673.3,0,893.7,1356.2,113.7,68.7
24.4,0.3,0,15.5,14.2,604.1,0.1,692.5,0,1052.5,1222.9,135,68.9
34.4,0.2,0,16.6,14.7,596.2,0,494.1,0,1124.7,913.9,139.4,76.3
87,0.2,0,16.2,12.9,716.8,0,408.3,0,1142.7,939.1,119.1,130.7
241.5,5.5,1,32.3,8.7,100.2,0.8,234.6,0,103.7,688.2,130.9,205.7
717.7,10,3.7,69.7,40.7,1240.6,3.9,347.4,0,353.9,419,138.7,467.5
1157.9,10.5,3.9,128.2,65.3,2564.5,5.3,437.9,0,340.6,370.5,118.6,274.4
872.2,4.5,6.7,116.3,118.8,2434.3,3.1,421.3,0,261.8,347.5,152.5,128.5
768.8,4.4,11.5,112.4,124,1675.9,2.3,446.2,0,275.2,427.2,169.3,149.6
1256.6,5.7,11.4,127,112.2,1745.5,1.1,484.9,0,281.7,337.1,213.6,277.1
1810.4,8.4,7.9,84.6,98.7,1805,0.8,530,0,362.2,258.1,243.3,334.2
1350.5,12.6,9.1,42.8,64.8,1224.6,3.2,460.4,0,350.5,218.6,220.9,256
593.7,8.9,10,23.6,35,1531,2.6,435.8,0,666.3,287.8,209.1,166.3
351.7,7.3,8.4,25.2,24.3,1996.6,3.4,438.5,0,982.2,275.3,172.3,148.7
177.3,6.5,5.9,27.5,16.2,1418.7,3.1,363.7,0,507.7,301.7,129.1,100
214.8,3.6,3.7,24.9,16,716.7,1.4,324,0,409,243.5,115.1,76.1
450.4,2.4,2.1,26.3,27.2,995.9,2.1,300.8,0,466.7,172.7,72.8,80.3
301.7,2,1,24.8,18.9,1472.7,1.7,273.5,0,424.6,143.4,46.8,79.6
216.3,1.1,0.5,24,12.8,1011,1.5,232.3,0,236.4,109.1,20.3,57
163.2,0.5,0.1,26.8,7.4,600.5,0.7,199.6,0,144.8,176.7,1.3,40.1
66.4,0.1,0,32.3,3.6,412,0.2,175.5,0,71.6,119.5,0,92.2
50.4,0,0,30.5,1,341,0.1,225.8,0,47.4,39.1,0.7,111.3
58.9,0.1,0,29.8,1.8,386.7,0,355.8,0,49.6,93.1,9.1,169.7
128.1,0.1,0,33.5,1.2,430.2,0,263.9,0,80.7,208.3,34.9,171
273.2,0.4,0.1,42.1,1.4,635.1,0.2,238.3,0,90.1,346.5,80,320.4
362.3,0.7,0.2,46.1,0.8,914.3,0.2,218.6,0,127.1,505.4,83.7,417.1
422.7,0.9,0.2,52.8,1.3,939.6,0.1,272.7,0,126,728,96.3,421.1
746.4,1.4,0.2,64.2,4.3,893.6,0.2,353.8,0,192.1,852.8,106.6,281.7
1051.8,2.3,0.2,83.7,7.3,915.4,0.3,381,0,409,649.4,95,320.5
889.2,2.7,0.3,94.6,7.5,838.8,0.5,439,0,426.6,562.3,85,389.5
762.6,4.2,0.3,100.3,6.1,728.8,0.4,394.5,0,277.6,577,67.5,495.1
674.9,6.5,0.3,106.9,4.5,632.4,0.4,363.6,0,191.1,376.3,49.4,542
849.4,8,0.1,102.5,13.9,508.6,0.2,394.5,0,156.5,385.4,61.4,361.9
631.1,8.6,0,98.3,20.6,735.2,0,441,0,164.9,597.9,113,323
382.9,11.1,0,72.5,1.8,811.2,0,425.5,0,120.9,838.4,205.8,413.9
290.6,9.3,0,38.5,8.3,796.8,0,436.2,0,84.5,1074.2,248.6,639.6
234.4,5.4,0,28.2,15.8,797.3,0,482.2,0,130.8,1350.1,244.2,728
219.1,3.5,0.1,16.7,23.1,687.2,0,411.5,0,199.7,1467.6,212.2,626.4
244.5,2,0.2,10.7,42.1,545,0.2,372.5,0,142,1207.5,198.4,465.7
419.9,1.2,0.1,9.7,51.8,396.6,0.2,402,0,119.9,862.1,182,351.3
646.1,0.8,0,7.4,49.8,303.8,0.4,342.6,0,136.3,479.1,153,440.2
1003.5,0.3,0,6.2,42.9,292.9,0.5,350.3,0,165.3,417.8,119.7,467.9
1376.7,0.1,0,6.7,36.8,238,0.4,313.9,0,118.6,698,74.5,472.8
1298.7,0.1,0,8.3,33,200.1,0.2,321.8,0,93.3,798.5,38.8,347.9
1041.5,0,0,7.6,28,127.2,0.2,303,0,103,606.3,6.6,349.3
1021.3,0,0,11,19.4,42.4,0,315.2,0,90.2,575.9,1.9,411.1
784.3,0.2,0,26.5,16.6,45.5,0,331.5,0,121.4,763.3,2.6,442.7
721.5,1.1,0.1,44.4,13.5,101.7,0,355.7,0,148.2,904,9,417
983,1.5,0.2,56.6,7.5,155,0.1,308.4,0,149.5,1050.6,20.6,369.9
879,0.8,0.4,47.1,3.8,174.6,0.1,258.8,0,139.4,910.6,31.8,324.1
589,0.2,0.6,41.1,1.8,155.7,0.1,277.2,0,136.2,689.3,39.1,289.2
709.1,0.1,0.9,34.4,1.7,160.2,0,299.4,0,146.1,708.4,50.6,293
749,0.1,1.1,31.7,1.5,167.9,0.1,290.6,0,129.3,737.3,48.4,314
748.3,0.1,1.4,28.4,1.3,168.3,0.1,288.2,0,102.6,535.5,43.9,340.3
684.1,0.3,1.6,26.9,0.6,202.8,0.3,295,0,64.4,1003.6,37.4,403.5
738.5,1.3,1.5,23.6,0.7,259.9,0.1,260.5,0,61.5,575,35.2,381.2
1220.2,3.6,1.7,23.7,1.3,355,0,263.2,0,36,445.1,61.3,164.9
1487,6,1.3,23.3,0.3,375.6,0.2,274.2,0,11.6,385.8,82.8,224
1214.3,7.9,0.8,14.2,0,307.4,0.1,306.4,0,7.4,415.1,95.5,398.1
994.5,4.8,0.3,14,0,173.5,0,329.8,0,1.6,520.5,133.4,370.3
622.4,1,0.1,5.8,0,59.2,0.1,299.7,0,4.2,386,161.4,247.4
792.3,0.1,0.1,1.1,0,16.1,0,244.7,0,3.1,302.4,150.3,162.9
1159.7,0,0.1,0.4,0,12.1,0,212.5,0,5.3,261.9,134.6,258.5
1228.5,0.2,0.1,0.9,0,15.6,0,207.8,0,8.8,291.4,151.1,298.5
1085.8,0.2,0,3.6,0,18.2,0,296.8,0,8.6,163,148.9,313.8
1047.9,0.4,0,7.9,0,16.5,0,374.6,0,10.7,156.3,129.3,273.6
1034.8,0.2,0,15.8,0,16.6,0,427.9,0,13.2,158.6,109,203.9
874.1,0,0,19.6,0,18.1,0.1,443.1,0,30.2,161.7,81.7,117.1
672.5,0,0,29.6,0,14.6,0.2,482.6,0,40.9,209.3,52.6,68.3
587.9,0,0,23.2,0,11.7,0.2,461.8,0,49.7,233.9,30.8,36.1
251.6,0,0,10.8,0,5,0,468.5,0,55,255.5,48.7,25.8
106.5,0.1,0,4.3,0,5.8,0,485.8,0,66.3,272.6,98,45.9
114.5,1.3,0,1.9,0,20.8,0,483.2,0,56.4,301.4,112.2,64.9
136.7,2.3,0,12.6,0.4,41.3,0,501,0,32.9,336.4,115.7,72.7
113,2.5,0,26.7,0.4,51,0,541.5,0,21.5,381.9,113.9,75.4
137.4,1.7,0,16,0.7,50,0,523.9,0,10.6,230.1,100.2,62.2
234.3,0.7,0,1,0,3.6,0,490.4,0,17,169,81.8,67.5
638.1,1.9,0,2.5,0.4,13.8,0,473.9,0,59.2,353,51.6,83.5
675.7,2.8,0,12.2,0.4,68.2,0,455.9,0,37.1,577.1,62.7,220.5
262.6,9.3,0.7,29,1.1,182.7,0.4,445.2,0,37.8,363.4,97.9,257.3
242,22.5,0.6,28.7,3.2,176,1.5,461.9,0,81.1,269.3,187.2,135.6
350.6,24,2.5,71.4,20.2,35.6,1.1,557.3,0,67.2,578.9,261.4,97.4
865,19,5.7,43.9,28.2,3.4,0.1,613.4,0,137.1,640.5,297.4,152
482.5,10.7,8.1,27.9,31.6,6.3,0.1,479.7,0,261.4,492.9,281.2,156
337.3,9.4,9.9,17.6,23.9,10.4,0,304.7,0,229.5,583.4,271.9,52.8
351,7.4,11.9,7.9,52.3,57.3,0.1,292.5,0,109.6,494,282.4,83.4
409,5.4,12.4,6.2,70.2,149,5.1,315.7,0,113.7,551.4,268.4,78.1
452.9,3.5,12.5,7.7,88,319.3,12.4,328.8,0,133.8,458.5,281.8,70.8
500,3.7,12.4,11.6,95.1,1148,15.6,327.8,0,80.9,492.7,305.3,67.4
329.2,2.6,12.1,24.6,105.9,1529.6,15.1,332.6,0,82.1,597.9,327.6,56.5
268.9,0.6,12.2,32.4,108.1,1449.4,12.8,310.4,0,66,542.7,330.7,37.4
230,0.1,11.4,40.3,76.4,1367.3,9,305.5,0,90.4,518.3,323.8,96.2
151,0,10.6,37,34,939.7,9.4,302.6,0,109.8,362.2,308.8,124.4
89.8,0,9.5,34,31.4,594,6.9,320.8,0,225.5,300.5,293.1,86.8
75,0.2,9.7,25.4,37.9,485.7,6.2,455.4,0,234.3,244.4,292.1,76.2
98.9,0.7,9.9,21.3,35.4,442,3.8,474.2,0,184.1,295.9,290.8,68.4
76.4,2.1,9.8,17.4,41.7,455,1.6,521.1,0,202.5,371.3,255.3,96
78,3,9.5,16,50,832.6,1,512.6,0,201.5,372.1,256,139.8
111.5,3.7,9.1,18.6,55.8,1273.5,0.5,406.4,0,109.7,386.9,261.2,197.9
142.3,5.1,9.2,22.6,70.6,1238.9,0.5,493.8,0,205.8,419.6,267.1,218.5
148.9,5.9,9.3,30.2,73,1366.5,0.6,451,0,407.5,624.8,271.8,254
146.6,4.5,9.7,47.5,71.4,1463.2,0.6,386.5,0,140.6,754.7,250.2,261.1
139.6,3.8,9.8,63.3,87.1,1310.7,0.4,378.4,0,65.6,1143.8,248,163
170,8.5,10.4,86.8,91.2,1245,0.6,369.5,0,149.6,985.9,240,105.8
331,11.6,11.2,103.8,91.2,1034.3,2,392.4,0,396.7,913.2,249.3,90.6
418.6,4.2,11.7,82.7,83.2,953.1,4.8,432.8,0,587.3,906.5,270.8,73
369.2,9.2,11.5,55.8,60.8,992.6,7,415.8,0,412.3,775.8,295.9,46.2
501.4,12.9,10.9,31.4,30.9,859.4,6.6,365.3,0,194.1,805.2,289.1,30.4
605.9,5.1,9.7,24.4,22.2,691.8,5.6,350.4,0,554.3,812.8,272.1,26.9
581.9,2.5,9,22.2,50.2,682.6,4.2,357.9,0,564.9,1229.4,230.1,29.5
598.6,1.3,8.3,20.9,62,557.2,3,327.4,0,497.5,1034.9,201.8,34.1
644.2,0.8,7.6,21.3,65.2,412.6,3,302,0,278.3,1145.1,184.8,51.5
689.7,0.1,6.1,25.2,64.2,304.5,3.5,312.1,0,408.4,1023.4,153.4,74.1
748.6,0,4.9,25.7,60.2,369.6,3.2,319.2,0,574.9,938.3,107.3,86.3
691.1,0,3.6,21.7,60.5,307.8,2.7,308.6,0,552.5,1034,77.6,92.6
404.9,0,2.3,21.2,61.3,329.6,2.4,344.6,0,404.1,1218.6,93.5,38.9
185.6,0,1.1,19.4,57.2,337.5,2.4,236.5,0,349,915.4,105,35.3
61.7,0,0.3,12.1,46.5,196.4,1,225.9,0,270,853.6,65.2,59.6
40,0,0,11.6,38.3,279.5,0.1,259.5,0,293.2,747.6,37.5,71.9
65.2,0.3,0,13,28.5,437.8,0,170,0,180.4,596.6,51,60.5
82,1.2,0.2,12.3,15.4,485.4,0,159.8,0,192.3,645.1,73.4,56.7
93.2,2,0.6,10.4,7.1,404.9,0,150,0,105.2,756.6,78.8,48.7
150.7,2.4,1.3,12.9,3.2,389.6,0.1,178.4,0,103.6,928.5,94.8,37.5
257,2.5,1.9,18.9,2.7,505,0.1,211.7,0,522.3,833.6,94.1,40.6
399,2.7,2.2,21.6,2.1,645.1,0.3,225,0,422.1,885.7,91.6,68.6
614.8,3.3,1.8,49.9,1.9,702.5,0.6,243.7,0,207.6,686.3,84,131.6
791.9,2.7,1.3,66.5,0.7,669.5,0.8,246.7,0,114.6,561.7,93.5,219.6
735.7,1.7,0.9,50.3,0.6,647.1,1.7,250.1,0,71.3,425,103.1,334.2
987.7,1.9,0.5,101,0.2,516.8,2.1,273.6,0,159.3,358.9,139.5,479.8
942.4,1.4,0.2,123.5,1.2,355,1.3,266.6,0,114,294.7,164.3,427.3
810.4,2,0.1,85.7,1.1,328.4,0.6,272.3,0,133.2,363.8,216.1,355.6
853,3,0,59.9,15.4,375,0.3,270,0,116.8,383.9,248.9,391.4
737.9,1.2,0,29.4,39.2,282.1,0.1,256.2,0,149.9,514.3,247.6,386.6
518.9,0.4,0,28,53.1,97.4,0.1,228,0,127.7,586.2,218.8,347.8
506.6,0.2,0.2,40.8,75.1,103.3,0.1,235.2,0,101.6,730.9,194.2,329.9
432.4,0.4,0.2,40.2,87.6,130.2,0.3,229.2,0,104.8,712.5,174.6,289.3
349.5,0.4,0.2,32.3,83.8,127.6,0.9,201.9,0,99.5,720.3,150,245.5
327.6,0.6,0.2,19.2,69.8,147.5,0.8,185.9,0,120.9,770.8,131.7,212.6
183.8,1.2,0.2,21.3,61.2,152.1,1.2,178.7,0,83.5,823.3,123.2,189.8
81.8,0.9,0.1,25.7,57.5,142.6,1.3,174.8,0,67.2,785.9,109.7,121.6
59.7,0.4,0.2,21.4,48.8,106.9,0.9,138.8,0,44.4,533.6,79.8,55.6
67.4,0.4,0.1,10.3,37.1,55.3,0.3,129.9,0,103.5,596.7,50.8,50.8
67.8,0.5,0.1,10.6,32,40.4,0.1,122.7,0,149.7,585.2,34.3,40
73.8,0.9,0.3,13.5,27.1,42.8,0.1,115.5,0,116.5,535.6,37.6,22.6
94.1,0.7,0.8,16.6,20,52,0.2,110.1,0,126.1,523.8,44,25.2
115.4,0.4,1.6,14.5,12.3,61.6,0.3,109.4,0,132.4,593.7,43.8,31.3
201.2,0.3,2.1,11.8,12.1,85.2,0.5,114.4,0,116.7,586.8,40.2,48.6
374.1,0.3,2.2,11.4,10.2,77.3,0.2,130.8,0,115,582.8,36.5,58.9
467.1,6.2,0.7,43.1,2.8,135.4,0.7,135.8,0,16.6,465.3,73.3,76.8
335.5,6.4,1.1,72.7,6.1,846.3,1.8,243.3,0,73,505.2,198.3,67.9
149.5,3.1,0.8,74.1,3.5,1370.7,1.9,274,0,104.8,479.6,209.3,39
267.8,1.3,0.6,50.9,3.2,282.5,1.4,253.5,0,149.6,594.6,189.6,39.6
343.6,1.1,1.4,21.2,1.3,223.1,0.8,268.3,0,329.7,669.4,247.3,52.4
476.1,1.9,3,31.8,4.8,184.4,1.4,334.9,0,392.5,669.9,321.6,130.4
623.5,2.3,3.2,31.7,2.9,302.4,1.5,377.8,0,425.2,727,330.8,177.7
884.6,1.2,2.8,35.5,1.5,746.9,0.9,446.6,0,543.3,478.9,323.4,247.1
