IMPERIAL_20_solar,H_ALLEN_20_solar,PALOVRD2_20_solar,EMERY_20_solar
178.1,1073.6,2670.6,585.5
178.4,1076.4,2658.1,587.8
178.5,1076.8,2651.3,588.9
178.4,1070.2,2858.3,589.7
178.5,1071.1,2861.5,585.3
179,1079.6,2965.5,589.4
181.2,1094.2,2807.9,600
183,1100,2764.5,512.7
183,1100,2601.5,511.2
183,1100,2298.8,511.2
183,1100,2246.1,511.2
183,1100,2172.3,511.2
183,1100,1450.9,487.6
115.4,551.3,171.3,188.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,548.1,494.5
179.7,981.3,2865.5,587.2
178.8,1080.9,3157.7,585.5
178.7,1078.5,3155.5,583
179.1,1055.8,3121,584.5
179.3,1077,3167.5,587.8
179.2,1081.1,3073.4,597.5
178.7,1073.1,2955.3,593.8
178.6,1072.2,2974.5,584.6
179.3,1076.1,3009.2,593
181.2,1091.8,3015,600
183,1100,2879.3,600
183,1100,2658,600
183,1100,2536,600
183,1044.8,2275.1,511.2
183,1023.1,1902.6,408.3
183,1023.1,939.2,305.3
118.3,470.3,103.6,162.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,47.5,399.9
179.8,793.5,2266.6,494.1
179.1,890.1,2371.3,590
178.7,991.7,2444.3,590.9
178.7,1025,2281.2,587.7
179.7,898.9,2268,593.9
179.6,1036.4,2223.1,600
178.8,978.8,2272,583.8
178.2,981.9,2479.3,502.9
179.3,983.2,2522.9,600
180.5,1099.5,2342.5,421.5
183,1100,2185.7,307.2
183,897.1,2143.1,305.3
183,768.3,2040.2,305.3
183,660.3,1887.9,305.3
183,536.2,1308.6,216.9
181.1,319.1,674.6,99.3
110.9,163.1,34.1,66.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,547.5,296.2
180.4,1079.7,2760.5,593.4
179.6,1075.2,2751,594.1
179.1,1075.8,2750,598.9
179.5,1077.3,2857,570.3
180,1079.1,2869.2,495.3
180.2,1084.6,3077.3,585
179.7,1079.4,3069.5,494
178.8,1077.5,3150.8,503.6
179.8,1079.4,3124.9,600
181.6,1100,3152,529.5
183,1100,3056.4,409
179.9,1100,2837.8,374.1
169.4,1100,2682.3,305.3
169.4,1100,2419.6,305.3
169.4,1023.1,2105.8,255.1
159.5,920.1,1199.7,25.9
85.3,404.7,76.1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,950.3,490.9
180.6,1084.6,3162.6,583.7
180.1,1077.3,3148,586.6
179.8,1083.8,3136,587.4
180.3,1088,3070.3,587.7
180.5,1094.9,3175.6,594.6
180,1092.3,3120.6,596.9
179.1,1094.6,2983.4,591.1
179.3,1071.6,3083.7,587.5
179.7,1090,3197.3,474.9
181.6,1100,3164.2,505.9
183,1050.7,3081.9,409
183,1013.1,2644.6,408.3
183,920.1,2471.6,408.3
180.2,841,2312.9,408.3
175.7,748.1,1459.2,333.7
156.8,611.2,553.9,134.4
78.7,146.3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,755.2,393.3
180.1,287.7,2368.5,391
179.5,420.8,2768,390.8
179.7,898.1,2809.8,392.8
179.8,1100,2969.8,494.2
180.1,1052,3106,575.6
181,1094.8,3051.9,490.6
180.3,1089.7,3042.1,500.9
179.9,1092.5,2920.6,501.4
180.2,1078.5,2463.5,600
182.1,912.3,2006.1,505.6
183,776.2,1384.6,431.9
183,538.2,1095.2,408.3
183,393.6,718,360.1
177.8,176.2,186.9,68.7
153,96.3,83.6,0
142.5,85.7,27.2,0
59.9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,71.6,191.2
180.3,790.6,1044.3,392.1
180,932.2,1383,400.5
179.8,1097.7,2040.7,373.4
180.7,1097.5,2589.4,341.1
177.8,1100,2808,600
177.4,1011.6,2696.9,399
178.5,1041.3,2504.3,298.6
181,1071.4,2311.7,378.1
181.5,975.4,2083.2,211.3
181.8,1057.9,2235.2,141.3
183,938.2,1600.3,99.3
178.4,763.9,784,99.3
178.4,714.2,394.8,99.3
173.4,662.3,249.2,99.3
140.2,519.2,9.1,99.3
115.8,106.8,0,89.2
42.5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,871.5,391.3
180.5,1092.2,2868.7,588.9
180.8,1089.9,3094.6,585.9
177.1,1094.7,3043.6,587.6
177.2,1100,3127,589.5
172.8,862.2,2979.1,593.6
165.4,699.7,2982.1,589.7
181.7,491.4,2859.1,588.1
174.3,488.5,3020.9,599
180.7,592.6,3005.1,600
181.9,702,3154,600
183,596.2,2697,600
178.4,405.2,2374.6,600
170.8,351.2,1841.8,600
159.7,302.3,1226.2,551.9
137.7,130.1,706.2,364.9
102.1,0,222.5,242.3
39.3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,94.1,857.2,390.1
179.3,888.8,3161.9,587.5
179.1,1066.4,3154.9,587.8
179.1,1098.8,3165.2,589.9
179.6,1097.5,3175.5,592.7
180.7,1096.7,3181.3,593.1
181.4,1095.5,3074.7,596.7
181.4,1094.2,3077.3,596.7
180.2,1092.6,2973.7,599.5
180.1,1063.7,3093.5,600
182.6,1100,3163.5,600
183,1023.9,3143.9,600
183,1023.1,2926.6,563.5
178.4,1023.1,2544,324.9
169.4,757.5,2097.4,305.3
167.3,319.9,1366,241.7
128.9,181.8,344.2,89.2
52.3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,649.3,397.5
180.7,1078.9,3147.1,489.9
180.5,1079.5,3150.8,490.2
180.5,1080.1,3155.9,592.7
180.6,1089.1,3160.5,493.4
181.5,1091.7,3179.1,592.8
181.5,1057.6,3193.1,593.6
180.4,987.4,3196.3,595.6
180.4,984.4,3116.9,600
180.6,981.6,3069.1,521.1
182.1,993.2,3128.7,503.1
183,1023.8,2884,442.8
183,1023.1,2489.1,408.3
183,1023.1,2150.6,280.5
183,1023.1,1560.3,202.3
176.8,944.6,1089.3,202.3
108.6,652.9,429.6,182
11.9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,461.8,291.3
180.7,1085.1,3062.8,470.8
180.4,1081.5,3155.6,493
180.5,1081.7,3150.5,494.9
181,1087,3152.6,495.7
181.8,1088.7,3173.8,597
181.9,1090.7,3186.2,596.6
180.6,1080,3190.6,600
180.2,1078.3,3184.6,600
180.2,1081.3,3200,525.2
182.6,1095.5,3200,399.5
183,1100,3199.6,408.3
183,1100,3103.1,344.2
183,1100,2632.9,202.3
183,1100,1968.4,202.3
172.6,1003,1177.9,161.8
98.5,568,653.1,30.2
8.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,347.5,88.6
181.1,1083.8,2965.6,587.3
180.8,1084.5,3067.1,587.9
180.4,1082.8,3164.6,588.9
180.5,1088.2,3154.3,592.5
181,1090.4,3171,599.4
181.3,1086.3,3185.7,600
180.4,1082.4,3183.7,600
179.7,1080.7,3083.8,573
180.2,1086,3063,579.2
181.7,1100,3017.3,505
183,1100,2974.3,511.2
183,1100,2962.1,511.2
183,1100,2831.8,470.3
183,1100,2432.6,343.8
173.5,928.3,1311.8,305.3
123,426.4,442.4,251.6
6.9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,866.5,285.7
181.1,986.8,3178.3,589.9
180.8,1086.2,3169.8,590.8
180.9,1085.4,3166.4,591
181.3,1092.5,3167.9,589.2
182.1,1097,3182.4,589.6
182.2,1090.5,3185.6,587.8
181.3,1084.4,3174.9,585.2
180.8,1082,3165.7,582.4
180.8,1085.8,3198.4,587.1
181.9,1100,3200,600
183,1100,3197.5,600
183,1076.5,3069.9,600
183,1023.1,3069.9,600
183,1023.1,2578.7,600
158.6,901.3,1234.3,600
51.4,207.2,297.5,508.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,554.9,192.1
181.7,1088.7,3174.8,594.8
181.1,1085.3,3169.7,594.1
181.2,1087.7,3168.8,593
181.6,1089.3,3162.4,592.3
182.7,1088.8,3175.8,591.5
182.8,1090.3,3185,588.3
181.5,1081.7,3191.4,585.9
180.3,1082.1,3185,586.9
179.3,1089.7,3200,593.6
180.9,1100,3200,600
183,1100,3015.9,600
183,1100,2864,600
183,1100,2837.7,600
182.7,1081.8,2226.6,600
138.6,827.9,1205.5,537.5
48.4,223.2,235,204.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,254.5,289
179.9,1091.2,3070.4,591.5
179.2,1088.7,3073.6,591.4
178.1,1092,3063.7,593.1
178.5,1096.8,3168,592.6
179.1,1099,3172.7,592
179,1086.2,3183.7,592.2
178.4,1087.9,3194.3,595.5
178.2,1082.6,3163.4,597
179.3,1079.1,3039.9,600
180.3,1094.8,2931.4,600
183,1100,2735.1,511.2
183,1080.6,2555,452.4
183,1019.3,2000.4,376.4
183,920.1,1480.3,305.3
183,723.6,1052.2,305.3
169.1,276.3,324,274.9
17.8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,257.7,190.5
180.1,1080.9,3035.4,524.3
179,1077.6,3030.7,587.5
178.5,1081.9,2866.3,590.6
178.4,1080.4,2585.7,567.9
178.5,1083.4,2869.8,489.3
178.7,1091.1,2876.4,395.4
178,1087.5,2911.7,393.7
177.7,1078.4,2721.9,591.4
179.4,1088.4,2672.7,560.3
181,1097.2,2374.5,530.6
183,1100,2129.8,377.3
183,1100,1655.8,305.3
183,1023.1,1098.2,305.3
183,1002.8,714.6,305.3
183,742.1,392.5,305.3
161.4,417.4,352,295.1
4.2,0,0,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,152.4,195.1
179.7,1082.4,2756.1,586
179.8,1074.9,2927.9,586.6
179,1074.2,2845.3,587.2
179.9,1077.7,2850.8,591.2
179.9,1086.9,2841,600
179.3,1077,2950.1,600
178.6,1080.7,3047.8,600
178.9,1079.2,2964.4,600
179.8,1082.5,2983.1,600
181.1,1092.9,3061.5,492.1
183,1100,2843.1,409.5
183,1100,2678.3,318.5
183,1100,2658,127.8
183,1100,2573.3,99.3
178.4,1069.2,2191.1,19.6
149.7,802.8,1276.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
180.4,1079.9,1767.6,492.3
179.5,1075.5,1980.1,600
178.9,1084.3,2367,591.8
179.5,1092.3,2353.6,600
180.1,1100,2377.7,592
179.8,1072.7,2192.1,453.3
179.2,1056.3,2611.2,352.8
179.2,987.2,2330.9,301.1
180,991.3,2149.9,290.3
180.8,1087.3,2016.7,297.3
183,882.6,1463.1,292.7
183,817.2,1157.4,122.2
183,677,886.7,99.3
183,508.2,598.5,99.3
183,485.1,357.5,99.3
139.1,171.1,269.3,99.3
0,0,0,18.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,63.8,288.7
180.5,980.7,1863.1,562.8
179,1076.6,2570.1,593.8
179,1080.4,2754,516.7
179.4,1083.1,2769.4,600
179.6,1085.3,2875,593.1
179.5,1086.5,3056.4,594.7
179.2,1079.5,3162.6,596.8
179.3,1076.5,3101.7,535.4
179.9,1082,3047.7,600
181.1,1100,3062.8,596.4
183,1100,2945.2,373
183,1100,2547.5,305.3
183,1100,1973.2,305.3
183,1039.3,1679.9,305.3
183,1023.1,1295.2,267.3
141.3,702.8,676.4,142
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,469.4,91.9
180.2,1079.3,2067.2,588.9
179.6,1079.9,2195.1,590.5
179.5,1080.1,2563.1,590
179.6,1082.1,2975,588.3
179.9,1084.9,3085,590.1
179.3,1083.5,3085.3,587.9
179.2,1080,2903.1,589.8
179,1077.2,2867.1,587.8
179.9,1089,2625.8,600
180.9,1100,2481.2,600
183,1100,2231.6,600
183,1100,1781.7,600
183,1100,1357.8,600
183,1100,837.7,511.2
183,1098.9,453.7,369.8
136.3,608.5,144.8,278.8
0,0,0,13.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,71.9,94.2
172.4,1082.1,1950.5,491.1
179.1,1079.4,2764.6,586.8
178.2,1081,3069.1,594.7
181.3,1083.7,3101.1,595.4
180.1,1086.2,2941,600
180.3,1084.8,2963.7,600
179.9,1077.6,2987.9,528.9
181,1076.2,2835.3,589.6
181.1,1084.9,2695.7,481.3
183,1100,2573.8,404
183,1100,2372.4,409
173.4,1100,2238.8,305.3
167.7,1100,2118.2,305.3
127.1,1100,1715.9,305.3
115.5,1023.1,1077.3,202.3
81.2,776.3,445.4,99.3
0,64.2,0,10.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,94.9
180.5,1083.9,1365.4,561.8
179.4,1081.2,1983.8,531.5
180.1,1079.7,2075.7,437.5
180.5,1083.9,2363,594.4
180.5,1088.3,2758,593
180.8,1084.4,2849,592.5
180,1079.4,2785.7,598.7
179.9,1080.5,2604.6,600
180.1,1084,2580.3,600
181.5,1100,2457.5,352.3
183,1100,2235.6,305.3
183,1100,2002.4,305.3
183,1100,1406.1,305.3
183,1100,971.2,305.3
183,1023.1,550.8,220
90.3,774.5,186.6,109.8
0,11.6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,273.1,291.1
181.2,1080.5,2252.2,387.7
180.6,1078.4,3152.5,487.7
179.2,1083.4,3156.5,516.4
180.8,1089.8,3171.5,594
181.2,1090.4,3186.2,585.8
180.7,1100,3180.4,600
180.4,1092.2,3140.4,600
180.1,1083.5,3102.1,600
180.6,1086,2947.4,600
181.9,1100,2817.2,492.7
183,1100,2440.8,286
183,1100,1970.8,121
183,1057.4,1731.8,99.3
176.5,946.3,1308.6,99.3
154.9,854.2,1043.9,99.3
62.1,473.1,361.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,370.9,91.9
181.3,1084.2,1659.8,487.1
180.4,1081.3,2367.2,594.5
173.6,1086.1,2733.6,497
172.8,1087,2891,498.4
173.2,1091.3,2719.2,600
172.5,1089.6,2699.9,600
172.3,1085.4,2670,532.9
180.2,1088.1,2635.8,396.1
180.4,1090,2608.1,400.7
182.5,1100,2467.7,407.6
183,1100,1881.1,305.3
180.1,1100,1757.4,305.3
178.4,1074.2,1258.6,227.8
170.8,1023.1,877.4,99.3
131.8,905.5,564.3,99.3
33.9,276.5,110.6,89.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,579.7,291.5
172.6,1079.3,2648.4,588.7
181,1081,2867.2,600
180.2,1086.1,2965.7,599.7
181.4,1090.2,3111.5,595.7
181.7,1090.8,3132.9,594.9
181,1093.9,3163.4,593.2
181.2,1091.1,3074.5,586.8
180,1085.3,3140.2,585.8
180.5,1091.3,3188.8,589.6
183,1100,3200,600
183,1100,3017.3,600
183,1100,2461,600
183,1100,1530.1,600
183,1023.1,910.1,561.9
135.5,777.5,346.2,465.4
24.7,196,24.2,85.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,366.3,290.2
181,1082.7,3058.1,588
180.3,1079,3067.4,590.2
180.1,1084.6,3111.5,591
180.6,1094,3174.8,596.2
180.8,1091,3185.6,595.2
181.2,1090.8,3186.4,597.4
180.6,1091,3134.1,595.3
180.1,1084.4,3078.2,590.7
180.9,1085.9,3048.4,596.4
183,1100,3200,600
183,1100,2873.4,600
183,1100,2504.8,600
183,1100,2452.1,600
183,1095.7,2146.4,588.4
156.3,663.4,1005,240.3
45.2,196,180.6,127
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,270.6,289.7
181.7,1089.4,3061.8,386.3
180.5,1083.2,3034.5,587.3
180.6,1085.6,3176.5,591.6
181.6,1089.4,3189.3,596.7
181.1,1094.1,3173.1,600
182,1091.5,3113.5,600
181.2,1084.9,3144.3,599.4
180.3,1082,3160.5,600
180.5,1097,3186.7,416.1
183,1100,3200,409.7
183,1100,3172.9,408.3
183,1100,2884.9,408.3
183,1100,2757.4,408.3
183,1100,1988.9,329.2
137.5,419,856.7,172.1
22.9,0,100.2,46.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,887,291
181.5,1088.2,3159.6,589.2
180.6,1082.9,3164,590.9
180.6,1085.7,3164.4,594.1
181.3,1090.5,3174.8,595.3
182.2,1094.6,3171.6,597
182.2,1091.5,3173.3,594.7
181.6,1089.8,3154.9,589.4
181.3,1083.6,3160.7,591.8
181,1088.7,3192.8,594.1
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,562.3
167.3,1100,2550.5,408.3
92.4,508.6,1063.3,406.4
33.6,33.4,91.7,140.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,886.2,295.5
181.8,1090.6,3164,522.1
180.5,1083.1,3166.1,492.5
180.4,1088.4,3068.4,599.4
181.4,1094,3177.1,599.3
181.5,1095,3182.8,600
182,1096.4,3175.4,535
180.3,1086.9,3159.7,517.5
179.7,1083.8,3169.4,561.2
180.1,1082.8,3182,536.4
183,1100,3200,500.1
183,1100,3172.9,346.9
183,1100,3172.9,305.3
183,1100,3096.2,305.3
183,999.1,2184.3,166
140.3,508.1,945.7,99.3
30.2,0,178.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,884.3,290.9
173.3,1087.4,3163.6,587.9
181,1088.9,3165.7,591.6
180.8,1089.1,3167.4,594.9
181.9,1089.5,3183.9,595.1
182.3,1091.7,3183.8,596.4
182.2,1098.3,3180.7,594.7
181.7,1092.7,3170.1,588.9
180.3,1089.9,3167.7,586.9
180.9,1089,3192.6,591.6
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1088.7,3053.3,600
173.4,978.8,2083.2,562.4
81.2,208.4,717.1,348.1
9.8,0,24.2,122.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,370.9,296.3
173.2,1091.2,3162,591.7
180.6,1088.7,3169.2,591.9
181.4,1091.3,3181.9,595.1
182.5,1095.6,3187.4,595.6
183,1099.1,3189.6,597
183,1098.8,3184.7,597
183,1086.9,3167.8,591.5
183,1089.2,3174.9,589.1
183,1091.1,3195.1,592.4
175.9,1100,3200,600
150.4,1100,3200,600
115.5,1100,3200,600
82.5,1100,2903.8,600
46.2,836,1722.7,442.6
14.3,199.3,713.8,368.4
1.8,0,42.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,272.1,295.4
119.8,1087.6,2968.7,588.4
173,1089.9,3063,588.7
176.1,1095,3177.2,593.4
183,1096.3,3184.3,597.4
183,1100,3188.6,598.5
183,1098.5,3195.9,598.3
182.8,1100,3174.6,598.1
181.7,1100,3161.8,596.9
182,1100,3199.6,600
183,1055.2,3200,600
183,848.5,3200,600
174,739.6,3200,600
142.3,357.8,2766.8,566.6
72,134.6,1502.9,324
11.5,12.9,477.7,138.4
0,0,5.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,469.8,296.2
173.2,287.2,3168.4,591.2
181.4,891.6,3173.4,599
181.2,1049.9,3189.2,599.4
182.1,1080.2,3193.3,600
183,1100,3198.3,523.2
183,1100,3200,597.3
182.1,1100,3197.3,592.4
182,1100,3170.6,591.2
182.9,1100,3200,571.1
183,1097,3189.5,513.8
182.3,905.1,2920,511.2
165.4,740.2,2803.7,511.2
148.3,418.8,2003.1,511.2
104.3,19.3,1056.8,381.4
1.2,0,275.9,132.3
0,0,26,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,177.8,298.6
7.7,1094.6,2377.8,594.3
7.7,1092.7,2492,595.1
16.2,1094.7,2462.3,598.1
16.1,1099.9,2497.2,599.1
34.1,1100,2594.7,598.7
30.2,1100,2595.7,600
24.5,1093,2458.9,600
18.2,1088.7,2169.2,600
15.9,1093.3,2199.1,600
34.5,1100,1391.4,532.2
22.9,1100,546.8,408.3
16.8,1100,392.5,387.9
16.8,1100,338.5,197.5
0,404,54.5,99.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,69.5,191.7
76.3,0,1659.9,498.1
115.4,0,2375.1,437.7
163.1,0,2743.1,508.6
181.6,0,3016.7,504.4
181.6,0,3037.6,504.8
182.4,0,3200,426.6
180.2,191.3,3033,300.2
180,520.3,2905.4,319.1
180.2,698.2,2655.2,286.4
183,589.2,2384.5,227.5
183,292,1651.4,186.2
183,0,1226.2,0
178.1,0,649.3,0
143.8,0,404.7,0
75.2,0,99,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,274.5,0
180.3,993.8,1074.9,195.5
179.8,987.6,1291.2,128.9
180.1,1089.1,2595.4,500.8
181.4,1095.9,2636,469.9
181.8,1100,2969.4,599.9
183,1100,2847.4,405.7
180.9,1099.8,3068.7,386.8
179.8,1089.8,2646.2,315
179.8,1093.8,2474.2,299.3
183,1100,2137.4,298.7
183,1100,1378.7,99.3
183,1051.4,690.3,99.3
183,876.4,455.9,0
183,304.4,54.4,0
105.5,0,0,0
7.7,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,174.3,0
94.4,988.8,2477.6,293.3
140.3,1088.4,2789.6,293.7
176.6,1094.5,2898.5,295.6
183,1098.7,2933.4,297.4
183,1100,2714.4,299.9
180,1100,2682.2,298.2
183,1094.4,2668.9,294.5
181.2,1091.6,2643.9,398
183,1088.6,2696.6,398.5
183,1100,2635.5,306.8
146,1100,2419.5,305.3
79.4,1100,2156.7,305.3
25.7,1023.1,910.1,248.4
2.4,440.3,431.3,99.3
0,18,30.9,51.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,176.3,292.9
164.6,0,1472.4,395
161.4,299,2150.4,401.2
171.6,299.2,2906.2,370.4
165.9,799.2,3014.1,406.1
167.8,1100,3070.7,307.5
160.1,816.5,2325.6,205.6
169.1,885.6,2074.6,131.2
181.6,804.9,2559.9,300.1
180.6,1034.6,2774.9,298.9
181.6,925.5,2308.3,225
147.5,317.2,827.4,55.6
89.8,131.5,334.4,0
42.1,96.3,117.5,0
2.2,37.1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,171.1,0
164.5,892.4,3085.1,196.3
181.1,996.3,3193.9,401.7
181.8,1100,3200,570.2
182.6,1100,3200,549.2
183,1100,3200,575.6
183,1100,3200,448.8
182.5,1100,3200,560.6
181.2,1100,3166.3,555.6
181,839.1,3199.2,594.1
183,543.9,3200,467.6
183,322.3,2835.8,297.5
183,159.7,1849.9,83.3
169.6,89.8,629.2,0
52.3,0,130.9,0
2.3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,194.3
121.3,992.5,3177.4,595.3
146.3,1092.8,3191.1,600
181.7,1100,3200,600
168.9,1100,3200,600
172.8,1100,3200,600
183,1100,3200,600
168.6,1100,3190.4,594.1
147.6,1093.4,3180.2,591.3
148.8,1094.8,3200,599.7
136.4,1100,3200,600
57.5,1100,3114.9,600
41.3,967.7,2612.8,600
25.9,429.8,1392.7,333.4
0,201,414.5,110
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,195.5
173.2,1091.3,2678.9,595.6
172,1090.6,2996.4,599.8
172.9,1096.1,2949.6,600
174.3,1100,3092.2,600
175.3,1100,3172.6,600
176.5,1100,3040.7,600
182.5,1098.9,3155.8,596
180.9,1090.9,2766.6,590.7
181.1,1093,2791.4,600
183,1100,2666.1,600
183,1100,1373.7,600
181.6,1023.1,787.8,600
164.3,701.6,301.2,318.2
49.1,140.2,16,0
0,43.6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
182.8,590.2,1070.4,0
181.3,781.4,1596.8,0
181.6,1100,1458.6,196.4
183,1023.2,1800.1,299.5
183,1100,1721.3,249.1
183,1100,2031.2,281.8
183,1093.7,2012.8,390.2
181.2,1093.3,2071.1,240.2
180.7,1091.2,1438,206.7
183,1100,1178.5,0
183,1095.4,489.9,0
183,617.8,289.6,0
134.5,326.2,211.8,0
26.7,19.7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,79.7,0
182.3,1094.7,2799.1,391.7
180.9,1094.7,2795,600
182,1100,3023.7,537.6
183,1087.9,2958,526.8
183,1055.3,3135.3,589.2
183,1096,2987.8,436.1
183,1100,2736.6,399.9
181.6,1091,2453.9,460.1
181.2,1094.5,2411.6,395.2
183,1100,2503.5,408.7
183,1062.9,1668.5,306.1
183,844.6,506.3,202.3
142,252.5,116.6,43.7
9.3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,98.9
173.6,998.9,2386.5,293.9
181.5,1095.2,2790.7,294.9
182.2,1100,2808.3,298.6
183,1100,2913.7,300.4
183,1100,2820.2,302.8
183,1100,2958.1,304.4
183,1100,2852.7,295.7
183,1096.5,2796.6,503.7
157.9,1096,2808.5,430.5
151.4,1100,2810,306.1
97.2,1023.1,1984,305.3
57.3,779.7,852,209.8
34.7,170.6,215.2,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,78.4,0
174.4,998.8,2890.7,494.8
181.6,1099.5,3102.2,498.1
182,1100,3099.7,526.1
182.9,1100,3200,558.8
183,1100,3200,459.6
183,1100,3200,507.9
182.9,1100,3192.6,497.3
181.7,1099.8,3198.9,592.4
181.7,1100,3200,600
183,1100,3182.5,600
183,932.3,2469.6,441.9
183,474.7,1190.9,202.3
134.7,0,297,127.7
33,0,16.6,84
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
