MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro,SUMMIT_20_hydro,CANAD_G1_20_hydro,COULEE_20_hydro,DALLES21_20_hydro,HANFORD_20_hydro,JOHN_DAY_20_hydro,MALIN_20_hydro,NORTH_G3_20_hydro,WCASCADE_20_hydro
268,52.8,403.2,701,739.2,314,138,51,2669.204982,3217.082606,1710.319877,2967.678141,3194,489.4,2059.6,444.4211799
268,42,403.2,701,739.2,314,138,51,2802.475259,2593,1418.119877,2398.878141,2826.8,506.9,1697.8,387.4211799
268,31.2,403.2,701,739.2,314,138,51,2367.434958,2593,1125.919877,1830.078141,2459.6,409.1,1336,330.4211799
268,22,403.2,701,739.2,314,138,51,2252.151134,2593,833.7198766,1261.278141,2293.188324,506.9,974.2,273.4211799
268,22,403.2,701,739.2,314,138,51,2193.661628,2593,876.2068826,1139,2660.388324,409.1,723,286
268,22,403.2,701,739.2,314,138,51,3073.861628,3284.215404,894.9187676,1707.8,2378.282772,311.3,1084.8,229
268,22,403.2,701,739.2,314,138,51,3954.061628,4580.215404,1187.118768,2276.6,2745.482772,409.1,1446.6,286
268,32.8,403.2,701,739.2,314,185,67.1,4834.261628,5876.215404,1479.318768,2845.4,3112.682772,506.9,1808.4,343
268,43.6,403.2,701,739.2,314,254,92.9,5714.461628,7172.215404,1187.118768,3414.2,2745.482772,409.1,1935.560491,286
268,54.4,403.2,931.3676418,739.2,314,323,118.7,4834.261628,8468.215404,894.9187676,3983,2378.282772,311.3,1574.216283,229
268,65.2,403.2,939.9011345,739.2,314,392,144.5,3954.061628,9764.215404,602.7187676,3414.2,2011.082772,213.5,1402.402205,172
268,76,403.2,1089.732084,739.2,383.098758,461,170.3,3073.861628,11060.2154,584,2845.4,1643.882772,196,1536.230055,115
268,86.8,403.2,1155.046774,739.2,540.298758,530,196.1,2454.721363,11278,584,2917.618131,1276.682772,196,1898.030055,115
399.125,96,403.2,1505.446774,739.2,697.498758,599,221.9,3014.200651,11278,584,2539.672388,909.4827719,196,2259.830055,115
532.925,96,403.2,1855.846774,739.2,854.698758,599,221.9,2561.221363,11278,584,2791.836723,734,196,2621.630055,115
666.725,96,403.2,2125.482687,769.4731338,1011.898758,599,221.9,2538.321363,11278,584,2513.952001,734,196,2983.430055,115
800.525,96,403.2,2442.471443,1139.073134,1169.098758,599,221.9,2989.685268,11278,584,2817.094479,734,196,2621.630055,115
934.325,96,403.2,2425.152343,1166.210037,1210.035849,599,221.9,2877.821363,11278,584,3385.894479,1012.560442,196,2259.830055,115
800.525,96,403.2,2074.752343,1535.810037,1052.835849,552,205.8,3669.39615,10440.03838,584,3251.547747,1379.760442,196,2592.224011,115
666.725,89.47618333,403.2,1752.2,1905.410037,895.6358494,483,180,4549.59615,9144.038382,672.3534804,3820.347747,1746.960442,196,2655.593314,115
532.925,78.67618333,403.2,2102.6,1819.674541,853.8535509,414,154.2,5429.79615,7848.038382,964.5534804,4389.147747,2114.160442,196,3017.393314,127.3472921
535.6,67.87618333,403.2,1752.2,1450.074541,696.6535509,345,128.4,6309.99615,6552.038382,1256.75348,4289.963533,2481.360442,196,3145,184.3472921
401.8,57.07618333,403.2,1401.8,1080.474541,539.4535509,276,102.6,5429.79615,5256.038382,1548.95348,3721.163533,2848.560442,293.8,2783.2,241.3472921
268,46.27618333,403.2,1051.4,739.2,382.2535509,207,76.8,4549.59615,3960.038382,1256.75348,3152.363533,3175.315751,391.6,2421.4,298.3472921
268,35.47618333,403.2,701,739.2,314,138,51,3669.39615,2664.038382,964.5534804,2583.563533,3194,489.4,2059.6,355.3472921
268,24.67618333,403.2,701,739.2,314,138,51,2789.19615,2953.335871,876.2,2014.763533,2826.8,391.6,1697.8,298.3472921
268,22,403.2,701,739.2,314,138,51,1908.99615,2593,584,1445.963533,2459.6,293.8,1336,241.3472921
268,22,403.2,701,739.2,314,138,51,1760,2593,584,1139,2092.4,196,974.2,184.3472921
268,22,403.2,701,739.2,314,138,51,2082.321363,2593,876.2,1139,2107.101834,293.8,723,241.3472921
268,22,403.2,701,739.2,314,138,51,2233.921363,2883.944822,754.2517685,1707.8,2020.528477,355.5666667,1084.8,298.3472921
268,22,403.2,701,739.2,314,138,51,3114.121363,4179.944822,1046.451768,2276.6,2387.728477,453.3666667,1446.6,355.3472921
268,22,403.2,701,739.2,314,138,67.1,3994.321363,5475.944822,1338.651768,2845.4,2754.928477,551.1666667,1808.4,412.3472921
268,22,403.2,701,801.4820187,314,138,92.9,4874.521363,6771.944822,1570.850902,3414.2,2957.278172,453.3666667,2170.2,358.7137911
268,23.05441667,403.2,701,1088.392478,314,185,118.7,4959.9851,8067.944822,1278.650902,2845.4,2590.078172,355.5666667,1808.4,301.7137911
268,33.85441667,403.2,947,1212.781663,359.3519389,254,144.5,4933.28747,9363.944822,986.4509024,2276.6,2222.878172,257.7666667,1446.6,244.7137911
268,44.65441667,403.2,1297.4,1582.381663,516.5519389,323,170.3,4053.08747,10659.94482,1028.691852,1784.712764,1855.678172,196,1675.70819,187.7137911
268,55.45441667,403.2,1647.8,1881.620132,673.7519389,392,196.1,3172.88747,11278,917.757686,1731.750086,1488.478172,196,2037.50819,130.7137911
401.8,66.25441667,403.2,1998.2,1512.020132,830.9519389,461,221.9,3589.608322,11278,848.3129403,1704.622664,1121.278172,196,2399.30819,115
535.6,77.05441667,403.2,2348.6,1704.832193,988.1519389,530,221.9,2738.515708,11278,918.3029452,2273.422664,754.0781725,196,2761.10819,115
669.4,87.85441667,403.2,2699,1733.67484,1145.351939,599,221.9,2677.116071,11278,883.497897,2842.222664,734,196,2399.30819,115
803.2,96,403.2,3049.4,1584.201817,1302.551939,599,221.9,2582.335204,11278,910.6953713,3411.022664,734,196,2037.50819,115
937,96,403.2,3049.4,1867.313065,1305.692961,599,221.9,3278.795721,11278,855.3360202,3223.63023,734,196,1675.70819,115
852.44,96,403.2,2803.4,1848,1148.492961,552,205.8,4158.995721,10788.83241,733.3859436,2729.702119,1101.2,196,2027.960667,115
718.64,96,403.2,2453,2217.6,991.2929611,483,180,5039.195721,9492.832411,771.8831121,3298.502119,1468.4,196,2389.760667,172
584.84,96,403.2,2102.6,1848,834.0929611,414,154.2,5919.395721,8196.832411,927.7509776,3867.302119,1835.6,196,2751.560667,229
451.04,85.2,403.2,1752.2,1478.4,676.8929611,345,128.4,5039.195721,6900.832411,947.5096967,4275.79571,2202.8,293.8,3113.360667,286
317.24,74.4,403.2,1401.8,1108.8,519.6929611,276,102.6,4158.995721,5604.832411,1239.709697,3706.99571,2570,391.6,3145,343
268,63.6,403.2,1051.4,739.2,362.4929611,207,76.8,3278.795721,4308.832411,1502.685155,3138.19571,2937.2,489.4,3145,400
268,52.8,403.2,701,739.2,314,138,51,2398.595721,3012.832411,1409.772694,2569.39571,3179.965528,587.2,2783.2,457
268,42,404.4,701,739.2,314,138,51,1760,2593,1264.113683,2000.59571,2812.765528,489.4,2421.4,400
268,31.2,403.2,701,739.2,314,138,51,1760,2593,971.9136828,1431.79571,2445.565528,391.6,2059.6,343
268,22,403.2,701,739.2,314,138,51,1760,2593,1008.111328,1139,2078.365528,293.8,1697.8,286
268,22,403.2,701,739.2,314,138,51,1760,2593,1300.311328,1139,1711.165528,196,1336,229
268,22,403.2,701,739.2,314,138,51,2423.52981,3889,1301.178472,1139,1343.965528,293.8,1267.060448,172
268,22,403.2,701,739.2,314,138,51,3303.72981,5185,1322.679739,1707.8,1711.165528,391.6,1628.860448,229
268,22,403.2,1051.4,946.0594519,314,207,76.8,4183.92981,6481,1419.84723,2276.6,2078.365528,489.4,1990.660448,286
268,22,403.2,1401.8,842.8975954,471.2,276,51,5064.12981,7777,1509.42826,2845.4,1711.165528,562.75,2352.460448,242
281.6256343,22,604.8,1752.2,1081.208,628.4,345,51,5302.244999,9073,1518.21588,2847.787695,1343.965528,464.95,2714.260448,185
415.4256343,31.2,776.8854733,2102.6,1450.808,785.6,414,51,6182.444999,10369,1371.330057,2785.454814,976.7655278,367.15,2352.460448,128
549.2256343,42,765.5902275,2453,1820.408,693.1830124,483,51,5302.244999,11278,1315.198602,3354.254814,734,269.35,1990.660448,115
683.0256343,52.8,617.3242992,2803.4,2190.008,535.9830124,502.1534453,76.8,4422.044999,11278,1254.695056,3835.29898,734,196,1628.860448,115
816.8256343,63.6,442.4,3049.4,2559.608,378.7830124,433.1534453,88.05,3541.844999,11278,1193.822958,4312.709759,734,196,1267.060448,115
950.6256343,74.4,507.1,3049.4,2714.565305,357.0441418,502.1534453,62.25,3740.53579,11278,1349.725029,4476.50741,734,196,905.2604485,115
1084.425634,85.2,546.6,3049.4,2652.078927,514.2441418,571.1534453,51,3753.797556,11278,1356.885317,4748.100573,734,196,928.6577221,115
1165.8,96,584.3,3049.4,2364.166862,671.4441418,598.5965547,51,3759.143284,11278,1334.43694,4179.300573,734,196,1290.457722,115
1165.8,87.33333333,593.7,3049.4,2038.691859,828.6441418,529.5965547,76.8,3844.537224,11278,1324.597971,3610.500573,734,196,1652.257722,115
1032,76.53333333,545.4,3049.4,1848,900.4914652,460.5965547,102.6,4647.339235,11278,1317.466405,3041.700573,734,264.2,2014.057722,115
965.03676,65.73333333,747,3049.4,2217.6,743.2914652,391.5965547,128.4,5527.539235,10036.81217,1223.590792,3222.192814,734,362,2375.857722,115
1098.83676,65.2,948.6,2748.2,1848,900.4914652,414,154.2,6407.739235,8740.812167,1408.968267,3414.2,734,459.8,2737.657722,115
965.03676,54.4,1008,2397.8,1478.4,785.6,345,128.4,6595.648194,7444.812167,1507.973989,2845.4,1064.694181,557.6,3031.450962,172
831.23676,43.6,806.4,2047.4,1108.8,628.4,276,102.6,6293.647037,6148.812167,1532.748967,2276.6,1431.894181,655.4,3145,229
697.43676,32.8,604.8,1697,739.2,471.2,207,76.8,5413.447037,4852.812167,1512.3912,1707.8,1799.094181,753.2,3106.208711,286
563.63676,22,403.2,1346.6,739.2,314,138,51,4533.247037,3556.812167,1494.562648,1139,2166.294181,851,2744.408711,343
429.83676,22,403.2,996.2,739.2,314,138,51,3653.047037,2593,1423.425684,1139,1799.094181,753.2,2382.608711,286
296.03676,22,403.2,701,739.2,314,138,51,2772.847037,2593,1373.616438,1139,1431.894181,655.4,2020.808711,229
268,22,403.2,701,739.2,314,138,51,1916.557392,2593,1340.501758,1139,1064.694181,557.6,1659.008711,172
268,22,403.2,701,739.2,314,138,51,2277.911712,3145.659778,1418.673706,1139,1101.2,459.8,1297.208711,229
268,22,403.2,701,739.2,314,138,51,2500.685901,4441.659778,1328.512339,1139,734,362,1659.008711,172
268,22,403.2,701,983.0906128,314,138,51,3380.885901,5737.659778,1113.110579,1707.8,1101.2,459.8,2020.808711,229
268,22,604.8,1051.4,1352.690613,471.2,207,76.8,4261.085901,7033.659778,1182.547335,2276.6,1468.4,557.6,2382.608711,286
268,22,806.4,1401.8,1716.180894,628.4,276,102.6,5141.285901,8329.659778,1249.407743,2845.4,1101.2,459.8,2744.408711,262.0687392
363,22,1008,1752.2,1768.781302,471.2,345,82.425,6021.485901,9625.659778,1007.787288,2276.6,967.2383006,362,3106.208711,205.0687392
496.8,22,904.5944004,2102.6,2055.393833,314,414,108.225,6239.07008,10921.65978,950.4692978,1707.8,1101.2,264.2,2895.575071,172
630.6,31.2,702.9944004,2453,2424.993833,314,345,82.425,5530.155273,11278,1188.807038,2276.6,734,196,2739.161221,115
764.4,42,501.3944004,2536.014854,2646.474796,314,276,56.625,4649.955273,11278,1294.272648,2818.656972,734,196,2377.361221,115
898.2,52.8,403.2,2580.953688,2801.737661,314,207,51,3986.624617,11278,1325.950626,3387.456972,734,196,2015.561221,115
1032,63.6,427.4,2931.353688,2841.074329,314,161.7142857,51,3963.621619,11278,1338.078936,3956.256972,734,196,1653.761221,115
1165.8,74.4,470.8,3049.4,2866.588593,314,230.7142857,51,3919.67574,11278,1334.847697,4313.79908,734,196,1291.961221,115
1165.8,85.2,508,3049.4,2612.524138,314,299.7142857,51,3895.131847,11278,1354.800992,4627.152822,734,196,930.1612206,115
1165.8,86.8,519.8,3049.4,2242.924138,448,368.7142857,51,3880.686593,11278,1370.957602,4575.686982,734,196,723,115
1165.8,76,710.1462341,2735.67777,1887.845257,605.2,437.7142857,76.8,3910.112943,11249.81505,1381.875702,4006.886982,734,196,777.5712014,117.1232174
1050.131443,65.2,911.7462341,2453,2217.6,762.4,506.7142857,102.6,4700.992697,9953.815051,1477.248844,3947.860644,734,196,1139.371201,174.1232174
1082.719007,54.4,1113.346234,2102.6,1848,919.6,575.7142857,128.4,5253.576492,8657.815051,1546.739514,3379.060644,989.4222315,200.12,1501.171201,231.1232174
948.9190075,43.6,1069.344524,1752.2,1478.4,1076.8,599,128.4,5279.987912,7361.815051,1519.830671,2810.260644,1356.622232,297.92,1862.971201,288.1232174
815.1190075,32.8,867.7445242,1401.8,1108.8,919.6,530,102.6,5743.858576,6065.815051,1382.260444,2241.460644,1723.822232,395.72,2224.771201,345.1232174
681.3190075,22,666.1445242,1051.4,739.2,762.4,461,76.8,4863.658576,4769.815051,1457.175986,1672.660644,2091.022232,493.52,2586.571201,402.1232174
547.5190075,22,464.5445242,701,739.2,605.2,392,51,3983.458576,3473.815051,1501.317731,1139,2458.222232,591.32,2224.771201,459.1232174
413.7190075,22,403.2,701,739.2,448,323,51,3103.258576,2593,1209.117731,1139,2091.022232,493.52,1862.971201,402.1232174
279.9190075,22,403.2,701,739.2,314,254,51,2223.058576,2593,916.9177312,1139,1723.822232,395.72,1501.171201,345.1232174
268,22,403.2,701,739.2,314,185,51,1773.521363,2593,624.7177312,1139,1356.622232,297.92,1139.371201,288.1232174
268,22,403.2,701,892.8625384,314,138,51,1760,2593,584,1139,989.4222315,200.12,777.5712014,231.1232174
268,22,403.2,701,1262.462538,314,138,51,1760,2593,584,1139,734,196,723,174.1232174
268,22,403.2,701,1493.77812,314,138,51,1760,2593,584,1139,734,196,723,117.1232174
268,22,403.2,701,1124.17812,314,138,51,2606.805211,3889,584,1139,734,196,764.2587527,115
281.432698,22,403.2,701,1368.165589,314,138,51,3487.005211,5185,591.5127923,1139,734,221.8859413,1126.058753,115
415.232698,22,403.2,701,1737.765589,314,138,76.8,4367.205211,6481,883.7127923,1139,734,319.6859413,1487.858753,172
549.032698,22,403.2,701,2107.365589,314,138,54.81305099,5247.405211,7777,758.1624852,1139,734,417.4859413,1849.658753,115
682.832698,25,403.2,701,2476.965589,314,138,51,5678.872489,9073,1022.037508,1139,734,515.2859413,1496.716851,115
816.632698,35.8,403.2,701,2846.565589,314,138,51,5021.752813,10369,897.7769971,1139,734,613.0859413,1134.916851,115
950.432698,43.6,403.2,701,3215.5,314,138,51,4141.552813,11278,876.2,1139,734,710.8859413,988.8646634,115
1084.232698,32.8,403.2,701,3215.5,314,138,51,3261.352813,11278,584,1139,734,808.6859413,867.7818177,115
1165.8,22,403.2,701,3215.5,314,138,51,3860.157093,11278,584,1139,734,851,723,115
1165.8,22,403.2,701,3215.5,314,138,51,4027.619307,11278,584,1139,734,851,723,115
1165.8,32.8,403.2,701,3215.5,314,189.75,51,3574.006133,11278,711.0418936,1139,734,851,1084.8,115
1165.8,43.6,403.2,701,3109.33179,314,258.75,51,3234.985204,11278,584,1139,734,851,1446.6,115
1165.8,54.4,450.2333333,842.9486629,2739.73179,314,327.75,51,4042.398179,11109.27583,584,1139,734,840.7864019,1808.4,115
1165.8,65.2,651.8333333,1193.348663,2370.13179,314,396.75,76.8,4922.598179,10197.54483,876.2,1139,734,742.9864019,2170.2,172
1165.8,54.4,853.4333333,1490.104161,2000.53179,314,345,102.6,4432.585204,8901.544834,803.793455,1139,734,645.1864019,1808.4,143.1303479
1165.8,43.6,806.4,1275.598513,1630.93179,314,276,89.08694901,3552.385204,7605.544834,1038.608883,1139,734,547.3864019,1446.6,200.1303479
1048.66655,32.8,604.8,1051.4,1261.33179,314,207,76.8,2672.185204,6309.544834,876.2,1139,734,449.5864019,1084.8,172
914.8665497,22,403.2,701,891.7317896,314,138,51,1791.985204,5013.544834,584,1139,734,351.7864019,723,115
781.0665497,22,403.2,701,933.5964882,314,138,51,1760,3717.544834,584,1139,734,253.9864019,723,115
647.2665497,22,403.2,701,814.2186828,314,138,51,1760,2787.106126,584,1139,734,196,723,115
513.4665497,22,403.2,701,754.6208384,314,138,51,1919.021363,2593,584,1139,734,196,723,115
379.6665497,22,403.2,701,900.0861387,314,138,51,1801.321363,2593,584,1139,734,196,723,115
268,22,403.2,701,1179.137695,314,138,51,1760,2593,584,1139,734,196,723,115
268,22,403.2,701,1524.304322,314,138,51,1808.721363,2593,584,1139,734,293.8,723,148.2284864
268,22,403.2,701,1702.072564,314,138,51,2688.921363,2694.107117,876.2,1139,734,391.6,1084.8,205.2284864
268,22,403.2,701,2071.672564,314,138,51,2421.465257,3990.107117,1168.4,1139,734,489.4,1446.6,262.2284864
268,22,403.2,701,2237.897085,314,138,51,2281.894678,5286.107117,1460.6,1139,734,587.2,1808.4,319.2284864
268,22,403.2,701,1868.297085,314,138,51,2514.201487,5907.186079,1590.7258,1139,734,489.4,2170.2,262.2284864
268,22,403.2,701,1498.697085,314,207,51,2457.301487,6928.584708,1460.183319,1139,734,391.6,1808.4,205.2284864
401.8,23.46666667,403.2,701,1129.097085,314,276,51,2180.701487,7747.35769,1275.132567,1139,734,293.8,1446.6,148.2284864
422.9334503,34.26666667,403.2,701,759.4970848,314,345,51,1817.601487,8236.211638,1125.668092,1139,734,196,1084.8,115
556.7334503,45.06666667,403.2,701,739.2,314,414,51,1760,7878.00778,1085.72193,1139,734,196,1168.533333,115
690.5334503,43.6,403.2,701,739.2,314,483,51,2051.774047,6901.061343,1210.996045,1139,734,196,1530.333333,121.1400595
824.3334503,54.4,403.2,701,739.2,314,552,51,2461.874047,6056.89314,1366.277191,1139,734,196,1892.133333,178.1400595
937,65.2,403.2,701,938.8676418,314,544,51,2984.274047,5921.240618,1515.635621,1139,734,196,2059.6,235.1400595
1070.8,76,450.2333333,783,1308.467642,314,475,56.36666667,3864.474047,6153.740953,1324.745386,1139,734,232.2019426,2421.4,292.1400595
937,65.2,651.8333333,1133.4,1678.067642,314,483,82.16666667,4744.674047,6488.290623,1032.545386,1139,734,330.0019426,2783.2,349.1400595
803.2,54.4,853.4333333,1483.8,2047.667642,314,414,107.9666667,5624.874047,7784.290623,1324.745386,1139,734,427.8019426,3145,406.1400595
669.4,43.6,806.4,1401.8,2417.267642,314,345,102.6,4836.308171,6488.290623,1369.792062,1139,734,525.6019426,2783.2,463.1400595
535.6,32.8,604.8,1051.4,2047.667642,314,276,76.8,3956.108171,5192.290623,1310.410405,1139,734,623.4019426,2421.4,406.1400595
401.8,22,403.2,701,1678.067642,314,207,51,3075.908171,3896.290623,1018.210405,1139,734,721.2019426,2059.6,349.1400595
268,22,403.2,701,1308.467642,314,138,51,2195.708171,2600.290623,726.0104046,1139,734,819.0019426,1697.8,292.1400595
268,22,403.2,701,938.8676418,314,138,51,2112.008171,2593,584,1139,734,721.2019426,1336,235.1400595
268,22,403.2,701,794.5376342,314,138,51,1803.921363,2593,584,1139,734,623.4019426,974.2,178.1400595
268,22,403.2,701,803.055883,314,138,51,1760,2593,584,1139,734,525.6019426,723,121.1400595
268,22,403.2,701,777.2290546,314,138,51,1760,2593,584,1139,734,427.8019426,723,115
268,22,403.2,701,739.2,314,138,51,1760,3523.85134,584,1139,766.1902767,352.2557222,1084.8,172
366.5666667,22,403.2,701,1108.8,314,138,51,2640.2,4819.85134,655.9508765,1707.8,1133.390277,254.4557222,1446.6,229
500.3666667,22,514.9933414,1051.4,739.2,314,207,76.8,3520.4,6115.85134,948.1508765,2276.6,1500.590277,352.2557222,1808.4,286
634.1666667,22,495.5527659,1401.8,1048.577612,314,276,51,4344.273203,7411.85134,1102.329745,2845.4,1867.790277,391.6,2170.2,343
767.9666667,22,697.1527659,1752.2,1118.73699,314,345,72.46666667,4893.272581,8707.85134,1169.190195,2276.6,1531.809277,293.8,2532,400
901.7666667,22,898.7527659,2102.6,1483.547993,314,414,98.26666667,5549.749365,10003.85134,900.2882757,1707.8,1164.609277,196,2893.8,343
1035.566667,22,1100.352766,2453,1646.59942,314,483,124.0666667,5899.684639,11278,1043.921146,1139,797.4092767,196,2532,286
1165.8,31.2,898.7527659,2803.4,1728.417898,314,414,149.8666667,6332.638184,11278,751.7211458,1139,734,196,2761.955647,229
1165.8,22,697.1527659,3049.4,1908.187097,314,414,175.6666667,6381.286895,11278,584,1139,734,196,2459.120784,172
1165.8,22,753.5703405,3049.4,1965.806677,314,461,201.4666667,6265.389967,11278,584,1139,734,196,2097.320784,144.7053043
1165.8,32.8,955.1703405,3049.4,1819.161369,314,392,221.9,6183.369559,11248.7158,584,1139,734,196,1735.520784,201.7053043
1165.8,22,1156.770341,3021.75486,1899.903544,314,461,205.8,6215.079742,10766.50818,584,1139,734,196,1956.821858,258.7053043
1165.8,32.8,1358.370341,2671.35486,1530.303544,314,530,180,6164.240661,10603.57392,687.3978466,1139,734,196,2318.621858,315.7053043
1165.8,22,1559.970341,2620.072498,1848,314,599,205.8,6345.404141,10346.44512,979.5978466,1139,734,196,2680.421858,372.7053043
1165.8,22,1573.838361,2269.672498,2217.6,314,599,180,6188.377696,10044.64894,1271.797847,1139,1101.2,293.8,3042.221858,429.7053043
1165.8,32.8,1753.9,2131.789057,1848,314,530,154.2,6169.064584,11278,979.5978466,1255.8,734,196,2729.392454,372.7053043
1165.8,43.6,1552.3,1781.389057,1478.4,314,461,128.4,5415.292863,9982,986.3334634,1824.6,734,196,2367.592454,429.7053043
1032,32.8,1350.7,1430.989057,1108.8,314,392,102.6,4535.092863,8686,1278.533463,2276.6,848.1061369,278.0083543,2005.792454,486.7053043
898.2,22,1149.1,1080.589057,739.2,314,323,76.8,3654.892863,7390,986.3334634,1707.8,1101.2,375.8083543,1643.992454,459.6160412
764.4,22,947.5,730.1890571,739.2,314,254,51,2774.692863,6094,694.1334634,1139,734,278.0083543,1282.192454,402.6160412
