MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,FULTON_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro
268,33.82618333,403.2,6,1050.295675,739.2,471.2,207
401.8,44.62618333,403.2,6,1400.695675,739.2,628.4,276
535.6,55.42618333,403.2,6,1751.095675,739.2,785.6,345
669.4,66.22618333,403.2,9,2101.495675,739.2,942.8,414
803.2,77.02618333,403.2,9,2451.895675,739.2,1100,483
937,87.82618333,403.2,6,2709.090473,739.2,1257.2,464
1032,96,403.2,6,2785.517682,739.2,1368,530
1165.8,96,403.2,6,3049.4,739.2,1368,599
1165.8,96,403.2,6,3027.911547,739.2,1368,599
1165.8,96,403.2,6,2786.199208,739.2,1368,552
1032,85.2,403.2,6,2435.799208,739.2,1368,483
898.2,74.4,403.2,6,2085.399208,739.2,1242.688656,414
764.4,63.6,403.2,9,2094.600716,739.2,1341.65,345
803.2,74.4,403.2,12,2445.000716,739.2,1368,414
669.4,63.6,403.2,15,2094.600716,739.2,1210.8,345
535.6,52.8,403.2,12,1744.200716,739.2,1053.6,276
401.8,42,403.2,9,1393.800716,739.2,896.4,207
268,31.2,403.2,6,1043.400716,739.2,739.2,138
268,22,403.2,6,701,739.2,582,138
268,22,403.2,6,701,739.2,424.8,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22.36734286,403.2,6,701,739.2,326.3894148,138
401.8,33.16734286,403.2,9,1051.4,739.2,483.5894148,207
535.6,43.96734286,403.2,8.4,1401.8,739.2,640.7894148,276
669.4,54.76734286,403.2,11.4,1752.2,739.2,797.9894148,345
803.2,65.56734286,403.2,14.4,2102.6,739.2,955.1894148,414
937,76.36734286,403.2,12,2453,739.2,1112.389415,483
1070.8,87.16734286,403.2,9,2803.4,739.2,1269.589415,500.3909347
1165.8,96,403.2,6,2584.87599,739.2,1368,431.3909347
1165.8,96,403.2,6,2852.442645,739.2,1368,362.3909347
1165.8,96,403.2,6,2869.678829,739.2,1368,431.3909347
1165.8,96,403.2,6,2852.494323,739.2,1368,443.285064
1165.8,96,403.2,6,2813.555771,739.2,1368,512.285064
1165.8,96,403.2,6,2463.155771,739.2,1368,565.6220444
1032,96,403.2,6,2414.823795,739.2,1350.416996,496.6220444
898.2,96,403.2,9,2765.223795,739.2,1368,565.6220444
764.4,96,403.2,12,2430.13727,739.2,1368,599
630.6,85.2,403.2,9,2079.73727,739.2,1210.8,530
496.8,74.4,403.2,6,1729.33727,739.2,1053.6,461
363,63.6,403.2,6,1378.93727,739.2,896.4,392
268,52.8,403.2,6,1028.53727,739.2,739.2,323
268,42,403.2,6,701,739.2,582,254
268,31.2,403.2,6,701,739.2,424.8,185
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,27.48775714,403.2,6,701,739.2,424.8,138
268,38.28775714,403.2,6,701,739.2,582,138
268,49.08775714,403.2,6,701,739.2,739.2,138
268,59.88775714,403.2,6,701,739.2,896.4,138
268,70.68775714,403.2,6,701,739.2,1053.6,138
268,81.48775714,403.2,8.46,701,739.2,1210.8,138
268,92.28775714,403.2,11.46,701,739.2,1368,138
268,96,403.2,14.46,701,739.2,1368,138
268,96,403.2,17.46,701,739.2,1368,138
299.6666667,96,403.2,14.46,800.5424607,739.2,1368,138
433.4666667,96,403.2,12,1150.942461,739.2,1368,138
567.2666667,96,403.2,15,1501.342461,739.2,1332.70572,182
535.6,85.2,403.2,12,1211.717674,739.2,1175.50572,207
401.8,74.4,403.2,9,861.3176738,739.2,1018.30572,138
268,63.6,403.2,6,701,739.2,861.10572,138
268,52.8,403.2,6,701,739.2,703.90572,138
268,42,403.2,6,701,739.2,546.70572,138
268,31.2,403.2,6,701,739.2,389.50572,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,9,701,739.2,314,138
268,22,403.2,6,701,739.2,371.2165569,138
268,32.8,403.2,6,701,739.2,528.4165569,138
268,43.6,403.2,6,701,739.2,685.6165569,138
268,54.4,403.2,6,701,739.2,842.8165569,138
268,65.2,403.2,6,701,739.2,1000.016557,138
368.5332584,76,403.2,6,836.3046601,739.2,1157.216557,207
502.3332584,86.8,403.2,6.24,1059.51105,739.2,1314.416557,162
368.5332584,96,403.2,9.24,1082.087251,739.2,1368,231
460.4001125,96,403.2,12.24,1432.487251,739.2,1368,300
594.2001125,96,403.2,15.24,1584.609788,739.2,1368,276
669.4,90.27381667,403.2,18.24,1752.2,739.2,1253.509727,345
803.2,79.47381667,403.2,21.24,2102.6,739.2,1096.309727,414
669.4,68.67381667,403.2,18.24,1752.2,739.2,939.109727,345
535.6,57.87381667,403.2,15.24,1401.8,739.2,781.909727,276
401.8,47.07381667,403.2,12.24,1051.4,739.2,624.709727,207
268,36.27381667,403.2,9.24,701,739.2,467.509727,138
268,25.47381667,403.2,6.24,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22.94046905,403.2,6,701,739.2,314,185
268,33.74046905,403.2,6,701,739.2,314,254
268,44.54046905,403.2,6,701,739.2,314,323
268,55.34046905,403.2,6,701,1108.8,314,392
268,66.14046905,403.2,9,1051.4,908.6195574,471.2,461
329.4673561,76.94046905,403.2,6,1401.8,740.2853622,628.4,530
463.2673561,87.74046905,403.2,6,1752.2,801.8980822,785.6,599
597.0673561,96,403.2,6,2102.6,755.7548316,942.8,599
730.8673561,96,403.2,6.96,2453,753.0270796,1100,599
864.6673561,96,403.2,9,2477.8,1122.62708,1257.2,599
730.8673561,96,403.2,12,2127.4,1210.398001,1124.8381,599
597.0673561,96,403.2,9,1777,1579.998001,967.6381,552
552.3057015,96,403.2,12,1752.2,1949.598001,810.4381,483
686.1057015,96,403.2,15,2102.6,1579.998001,785.6,414
552.3057015,85.2,403.2,12,1752.2,1210.398001,628.4,345
418.5057015,74.4,403.2,9,1401.8,840.7980012,471.2,276
284.7057015,63.6,403.2,6,1051.4,739.2,314,207
268,52.8,403.2,6,701,739.2,314,138
268,42,403.2,6,701,739.2,314,138
268,31.2,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,32.8,403.2,6,701,739.2,314,185
268,43.6,403.2,6,701,739.2,314,254
268,54.4,403.2,6,931.3676418,739.2,314,323
268,65.2,403.2,6,939.9011345,739.2,314,392
268,76,403.2,6,1089.732084,739.2,383.098758,461
268,86.8,403.2,6,1155.046774,739.2,540.298758,530
399.125,96,403.2,6,1505.446774,739.2,697.498758,599
532.925,96,403.2,6,1855.846774,739.2,854.698758,599
666.725,96,403.2,6.46666667,2125.482687,769.4731338,1011.898758,599
800.525,96,403.2,9.46666667,2442.471443,1139.073134,1169.098758,599
934.325,96,403.2,12.46666667,2425.152343,1166.210037,1210.035849,599
800.525,96,403.2,9.46666667,2074.752343,1535.810037,1052.835849,552
666.725,89.47618333,403.2,12.46666667,1752.2,1905.410037,895.6358494,483
532.925,78.67618333,403.2,15.46666667,2102.6,1819.674541,853.8535509,414
535.6,67.87618333,403.2,12.46666667,1752.2,1450.074541,696.6535509,345
401.8,57.07618333,403.2,9.46666667,1401.8,1080.474541,539.4535509,276
268,46.27618333,403.2,6.46666667,1051.4,739.2,382.2535509,207
268,35.47618333,403.2,6,701,739.2,314,138
268,24.67618333,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,801.4820187,314,138
268,23.05441667,403.2,6,701,1088.392478,314,185
268,33.85441667,403.2,6,947,1212.781663,359.3519389,254
268,44.65441667,403.2,6,1297.4,1582.381663,516.5519389,323
268,55.45441667,403.2,6,1647.8,1881.620132,673.7519389,392
401.8,66.25441667,403.2,6,1998.2,1512.020132,830.9519389,461
535.6,77.05441667,403.2,6,2348.6,1704.832193,988.1519389,530
669.4,87.85441667,403.2,6,2699,1733.67484,1145.351939,599
803.2,96,403.2,6,3049.4,1584.201817,1302.551939,599
937,96,403.2,7.88571429,3049.4,1867.313065,1305.692961,599
852.44,96,403.2,10.88571429,2803.4,1848,1148.492961,552
718.64,96,403.2,13.88571429,2453,2217.6,991.2929611,483
584.84,96,403.2,16.88571429,2102.6,1848,834.0929611,414
451.04,85.2,403.2,13.88571429,1752.2,1478.4,676.8929611,345
317.24,74.4,403.2,10.88571429,1401.8,1108.8,519.6929611,276
268,63.6,403.2,7.88571429,1051.4,739.2,362.4929611,207
268,52.8,403.2,6,701,739.2,314,138
268,42,404.4,6,701,739.2,314,138
268,31.2,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,9,1051.4,946.0594519,314,207
268,22,403.2,12,1401.8,842.8975954,471.2,276
281.6256343,22,604.8,15,1752.2,1081.208,628.4,345
415.4256343,31.2,776.8854733,18,2102.6,1450.808,785.6,414
549.2256343,42,765.5902275,21,2453,1820.408,693.1830124,483
683.0256343,52.8,617.3242992,24,2803.4,2190.008,535.9830124,502.1534453
816.8256343,63.6,442.4,26.1,3049.4,2559.608,378.7830124,433.1534453
950.6256343,74.4,507.1,26.1,3049.4,2714.565305,357.0441418,502.1534453
1084.425634,85.2,546.6,26.1,3049.4,2652.078927,514.2441418,571.1534453
1165.8,96,584.3,26.1,3049.4,2364.166862,671.4441418,598.5965547
1165.8,87.33333333,593.7,26.1,3049.4,2038.691859,828.6441418,529.5965547
1032,76.53333333,545.4,26.1,3049.4,1848,900.4914652,460.5965547
965.03676,65.73333333,747,23.1,3049.4,2217.6,743.2914652,391.5965547
1098.83676,65.2,948.6,20.1,2748.2,1848,900.4914652,414
965.03676,54.4,1008,17.1,2397.8,1478.4,785.6,345
831.23676,43.6,806.4,14.1,2047.4,1108.8,628.4,276
697.43676,32.8,604.8,11.1,1697,739.2,471.2,207
563.63676,22,403.2,8.1,1346.6,739.2,314,138
429.83676,22,403.2,6,996.2,739.2,314,138
296.03676,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,983.0906128,314,138
268,22,604.8,9,1051.4,1352.690613,471.2,207
268,22,806.4,12,1401.8,1716.180894,628.4,276
363,22,1008,15,1752.2,1768.781302,471.2,345
496.8,22,904.5944004,18,2102.6,2055.393833,314,414
630.6,31.2,702.9944004,21,2453,2424.993833,314,345
764.4,42,501.3944004,19.56,2536.014854,2646.474796,314,276
898.2,52.8,403.2,16.56,2580.953688,2801.737661,314,207
1032,63.6,427.4,19.56,2931.353688,2841.074329,314,161.7142857
1165.8,74.4,470.8,22.56,3049.4,2866.588593,314,230.7142857
1165.8,85.2,508,25.56,3049.4,2612.524138,314,299.7142857
1165.8,86.8,519.8,26.1,3049.4,2242.924138,448,368.7142857
1165.8,76,710.1462341,23.1,2735.67777,1887.845257,605.2,437.7142857
1050.131443,65.2,911.7462341,21,2453,2217.6,762.4,506.7142857
1082.719007,54.4,1113.346234,18,2102.6,1848,919.6,575.7142857
948.9190075,43.6,1069.344524,15,1752.2,1478.4,1076.8,599
815.1190075,32.8,867.7445242,12,1401.8,1108.8,919.6,530
681.3190075,22,666.1445242,9,1051.4,739.2,762.4,461
547.5190075,22,464.5445242,6,701,739.2,605.2,392
413.7190075,22,403.2,6,701,739.2,448,323
279.9190075,22,403.2,6,701,739.2,314,254
268,22,403.2,6,701,739.2,314,185
268,22,403.2,6,701,892.8625384,314,138
268,22,403.2,6,701,1262.462538,314,138
268,22,403.2,9,701,1493.77812,314,138
268,22,403.2,6,701,1124.17812,314,138
281.432698,22,403.2,6,701,1368.165589,314,138
415.232698,22,403.2,6,701,1737.765589,314,138
549.032698,22,403.2,7.45,701,2107.365589,314,138
682.832698,25,403.2,10.45,701,2476.965589,314,138
816.632698,35.8,403.2,13.45,701,2846.565589,314,138
950.432698,43.6,403.2,16.45,701,3215.5,314,138
1084.232698,32.8,403.2,19.45,701,3215.5,314,138
1165.8,22,403.2,22.45,701,3215.5,314,138
1165.8,22,403.2,24,701,3215.5,314,138
1165.8,32.8,403.2,21,701,3215.5,314,189.75
1165.8,43.6,403.2,18,701,3109.33179,314,258.75
1165.8,54.4,450.2333333,15,842.9486629,2739.73179,314,327.75
1165.8,65.2,651.8333333,18,1193.348663,2370.13179,314,396.75
1165.8,54.4,853.4333333,15,1490.104161,2000.53179,314,345
1165.8,43.6,806.4,12,1275.598513,1630.93179,314,276
1048.66655,32.8,604.8,9,1051.4,1261.33179,314,207
914.8665497,22,403.2,6,701,891.7317896,314,138
781.0665497,22,403.2,6,701,933.5964882,314,138
647.2665497,22,403.2,6,701,814.2186828,314,138
513.4665497,22,403.2,6,701,754.6208384,314,138
379.6665497,22,403.2,6,701,900.0861387,314,138
268,22,403.2,6,701,1179.137695,314,138
268,22,403.2,6,701,1524.304322,314,138
268,22,403.2,6,701,1702.072564,314,138
268,22,403.2,9,701,2071.672564,314,138
268,22,403.2,12,701,2237.897085,314,138
268,22,403.2,15,701,1868.297085,314,138
268,22,403.2,12,701,1498.697085,314,207
401.8,23.46666667,403.2,9,701,1129.097085,314,276
422.9334503,34.26666667,403.2,6,701,759.4970848,314,345
556.7334503,45.06666667,403.2,6,701,739.2,314,414
690.5334503,43.6,403.2,6,701,739.2,314,483
824.3334503,54.4,403.2,6,701,739.2,314,552
937,65.2,403.2,6,701,938.8676418,314,544
1070.8,76,450.2333333,9,783,1308.467642,314,475
937,65.2,651.8333333,12,1133.4,1678.067642,314,483
803.2,54.4,853.4333333,15,1483.8,2047.667642,314,414
669.4,43.6,806.4,18,1401.8,2417.267642,314,345
535.6,32.8,604.8,21,1051.4,2047.667642,314,276
401.8,22,403.2,18.75,701,1678.067642,314,207
268,22,403.2,21.75,701,1308.467642,314,138
268,22,403.2,18.75,701,938.8676418,314,138
268,22,403.2,15.75,701,794.5376342,314,138
268,22,403.2,12.75,701,803.055883,314,138
268,22,403.2,9.75,701,777.2290546,314,138
268,22,403.2,6.75,701,739.2,314,138
366.5666667,22,403.2,6,701,1108.8,314,138
500.3666667,22,514.9933414,9,1051.4,739.2,314,207
634.1666667,22,495.5527659,12,1401.8,1048.577612,314,276
767.9666667,22,697.1527659,15,1752.2,1118.73699,314,345
901.7666667,22,898.7527659,18,2102.6,1483.547993,314,414
1035.566667,22,1100.352766,21,2453,1646.59942,314,483
1165.8,31.2,898.7527659,24,2803.4,1728.417898,314,414
1165.8,22,697.1527659,26.1,3049.4,1908.187097,314,414
1165.8,22,753.5703405,26.1,3049.4,1965.806677,314,461
1165.8,32.8,955.1703405,26.1,3049.4,1819.161369,314,392
1165.8,22,1156.770341,24.01666667,3021.75486,1899.903544,314,461
1165.8,32.8,1358.370341,21.01666667,2671.35486,1530.303544,314,530
1165.8,22,1559.970341,18.01666667,2620.072498,1848,314,599
1165.8,22,1573.838361,15.01666667,2269.672498,2217.6,314,599
1165.8,32.8,1753.9,18.01666667,2131.789057,1848,314,530
1165.8,43.6,1552.3,15.01666667,1781.389057,1478.4,314,461
1032,32.8,1350.7,12.01666667,1430.989057,1108.8,314,392
898.2,22,1149.1,9.01666667,1080.589057,739.2,314,323
764.4,22,947.5,6.01666667,730.1890571,739.2,314,254
630.6,22,745.9,6,701,739.2,314,185
496.8,22,544.3,6,701,855.0296918,314,138
363,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,901.9293716,314,138
344.4571429,22,403.2,9,1051.4,739.2,314,138
478.2571429,22,403.2,8.1,1401.8,955.7701047,314,138
612.0571429,22,410.3312994,11.1,1752.2,1325.370105,314,207
745.8571429,22,611.9312994,14.1,2102.6,1694.970105,314,276
879.6571429,22,813.5312994,17.1,2453,2064.570105,314,345
1013.457143,22,888.1311269,20.1,2803.4,2419.77699,314,414
1147.257143,22,686.5311269,23.1,3049.4,2789.37699,314,345
1165.8,22,600.1362156,26.1,3049.4,3158.97699,314,414
1165.8,22,420.854835,26.1,3049.4,3215.5,314,483
1165.8,22,487.5527972,26.1,3049.4,3215.5,314,450.5650417
1165.8,29.25714286,604.8,26.1,3049.4,2968.146088,314,381.5650417
1165.8,40.05714286,806.4,26.1,3049.4,2598.546088,314,312.5650417
1165.8,50.85714286,1008,23.5,3049.4,2720.227474,446.5144256,379.3048749
1165.8,61.65714286,1209.6,20.5,2748.2,2350.627474,603.7144256,414
1032,50.85714286,1008,17.5,2397.8,1981.027474,637.1237163,345
898.2,40.05714286,806.4,14.5,2047.4,1611.427474,479.9237163,276
764.4,29.25714286,604.8,11.5,1697,1241.827474,322.7237163,207
630.6,22,403.2,8.5,1346.6,872.2274743,314,138
496.8,22,403.2,6,996.2,739.2,314,138
363,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
304.5996361,22,403.2,6,1051.4,822.0800493,314,207
438.3996361,22,604.8,9,1401.8,981.6281678,471.2,276
572.1996361,22,458.9749667,12,1752.2,1351.228168,314,345
705.9996361,27.2,615.9759442,14.85,2102.6,1720.828168,409.8454111,414
839.7996361,38,594.3939717,17.85,2453,2090.428168,567.0454111,483
973.5996361,48.8,671.7681123,20.85,2803.4,2460.028168,471.2,552
1107.399636,59.6,533.9797739,23.85,3049.4,2829.628168,314,516.8
1165.8,70.4,735.5797739,23.1,3049.4,3199.228168,343.9091779,447.8
1165.8,81.2,567.8481654,26.1,3049.4,3215.5,314,378.8
1165.8,70.4,769.4481654,26.1,2831.992085,3215.5,314,309.8
1165.8,59.6,894.2469902,26.1,2768.392147,2905.797651,314,240.8
1043.402548,48.8,794.3280454,23.1,2636.065583,2536.197651,314,276
1032,38,995.9280454,20.1,2986.465583,2217.6,471.2,345
1165.8,48.8,1197.528045,18,2884.09692,1848,628.4,414
1032,38,1008,15,2533.69692,1478.4,785.6,345
898.2,27.2,806.4,12,2183.29692,1108.8,628.4,276
764.4,22,604.8,9,1832.89692,739.2,471.2,207
630.6,22,403.2,6,1482.49692,739.2,314,138
496.8,22,403.2,6,1132.09692,739.2,314,138
363,22,403.2,6,781.6969203,786.592704,314,138
268,22,403.2,6,701,820.5764197,314,138
268,22,403.2,6,701,1190.17642,314,138
268,22,403.2,8.18438333,1051.4,1559.77642,314,138
268,22,403.2,11.18438333,701,1929.37642,314,138
268,22,403.2,14.18438333,823.8294514,1559.77642,314,138
268,22,403.2,17.18438333,1174.229451,1190.17642,314,138
268,22,403.2,20.18438333,1524.629451,1559.77642,314,138
268,22,604.8,23.18438333,1875.029451,1929.37642,471.2,207
268,22,806.4,26.1,2225.429451,2298.97642,628.4,276
401.8,31.88571429,1008,26.1,2575.829451,2668.57642,785.6,345
535.6,42.68571429,1209.6,26.1,2926.229451,3038.17642,942.8,414
669.4,53.48571429,1411.2,26.1,3049.4,2668.57642,1100,377.3333333
803.2,64.28571429,1356.358528,26.1,3049.4,2816.243147,942.8,308.3333333
937,75.08571429,1485.282057,26.1,3049.4,3185.843147,785.6,239.3333333
962.2,64.28571429,1283.682057,26.1,3049.4,2816.243147,803.6,207
828.4,53.48571429,1082.082057,26.1,2803.4,2845.9,646.4,276
694.6,54.4,1223.4953,26.1,2453,3215.5,785.6,345
560.8,43.6,1209.6,26.1,2102.6,3148.065204,942.8,414
427,32.8,1008,26.1,1752.2,2778.465204,785.6,345
293.2,22,806.4,26.1,1401.8,2408.865204,628.4,276
268,22,604.8,23.1,1051.4,2039.265204,471.2,207
268,22,403.2,20.1,701,1669.665204,314,138
268,22,403.2,17.1,701,1300.065204,314,138
268,22,403.2,14.1,701,930.4652044,314,138
268,22,403.2,11.1,701,739.2,314,138
268,22,403.2,8.1,701,918.0824728,314,138
268,22,403.2,6,701,1287.682473,314,138
268,22,403.2,6,701,1657.282473,314,138
268,22,544.3,9,1051.4,1287.682473,471.2,185.3786092
268,22,745.9,12,1401.8,1603.428022,628.4,192.2702318
268,22,947.5,15,1752.2,1973.028022,785.6,261.2702318
268,22,1149.1,18,2102.6,2342.628022,942.8,330.2702318
268,22,1350.7,21,2453,2146.113034,1100,399.2702318
268,22,1552.3,24,2803.4,2071.790714,1257.2,468.2702318
268,22,1753.9,24.6094,2453,2441.390714,1210.8,399.2702318
268,22,1753.9,26.1,2270.3,2384.815694,1368,345
268,22,1753.9,26.1,1919.9,2015.215694,1360.9,276
268,22,1753.9,26.1,1569.5,2106.7,1203.7,207
268,22,1753.9,23.1,1219.1,2476.3,1046.5,138
268,22,1612.8,20.1,1051.4,2845.9,889.3,207
268,22,1411.2,21,1401.8,3215.5,785.6,276
268,22,1209.6,18,1752.2,3065.266145,942.8,345
268,22,1008,15,1401.8,2695.666145,785.6,276
268,22,806.4,12,1051.4,2326.066145,628.4,207
268,22,604.8,9,701,1956.466145,471.2,138
268,22,403.2,6,701,1586.866145,314,138
268,22,403.2,6,701,1217.266145,314,138
268,22,403.2,6,701,847.6661446,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,962.258838,314,138
268,22,403.2,8.58906667,701,907.5894697,314,138
268,22,403.2,11.58906667,1032.833558,889.4363723,314,138
268,22,604.8,14.58906667,1383.233558,739.2,471.2,138
268,22,806.4,17.58906667,1320.996938,739.2,628.4,138
268,22,1008,20.58906667,970.5969377,739.2,785.6,138
268,22,1093.132308,23.58906667,701,739.2,942.8,138
268,22,1260.781099,26.1,701,739.2,1100,138
268,22,1059.181099,26.1,701,739.2,1257.2,138
268,22,857.5810988,26.1,701,739.2,1368,138
268,22,655.9810988,26.1,701,739.2,1349.44,138
268,22,857.5810988,26.1,935.1847523,739.2,1192.24,138
268,22,1059.181099,26.1,1285.584752,739.2,1035.04,138
268,22,1260.781099,26.1,1635.984752,739.2,1192.24,138
268,22,1209.6,26.1,1986.384752,739.2,1349.44,138
268,22,1008,25.2,1752.2,897.6745865,1368,138
268,22,806.4,22.2,1401.8,1081.1423,1368,138
268,22,604.8,19.2,1051.4,739.2,1210.8,138
268,22,403.2,16.2,701,739.2,1053.6,138
268,22,403.2,13.2,701,739.2,896.4,138
268,22,403.2,10.2,701,739.2,739.2,138
268,22,403.2,7.2,701,739.2,582,138
268,22,403.2,6,701,739.2,424.8,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,771.416526,314,138
268,22,403.2,9,1051.4,1141.016526,314,138
268,22,403.2,12,1401.8,771.416526,324.5014657,138
268,22,538.0336663,15,1051.4,739.2,481.7014657,138
268,22,739.6336663,18,701,739.2,638.9014657,138
268,22,806.4,21,701,1075.165997,796.1014657,138
268,22,604.8,24,701,1444.765997,953.3014657,138
268,22,403.2,26.1,701,1576.003686,1110.501466,138
268,22,604.8,26.1,701,1945.603686,1267.701466,138
268,22,803.3036297,26.1,737.982419,1576.003686,1368,138
268,22,1004.90363,26.1,765.2119064,1206.403686,1368,138
268,22,1206.50363,26.1,1088.905409,836.8036857,1368,138
268,22,1408.10363,26.00468333,1439.305409,739.2,1318.814957,138
268,22,1609.70363,23.00468333,1789.705409,739.2,1161.614957,138
268,22,1408.10363,20.00468333,1883.272362,739.2,1004.414957,138
268,22,1206.50363,17.00468333,1532.872362,739.2,847.2149567,138
268,22,1004.90363,14.00468333,1182.472362,739.2,690.0149567,138
268,22,803.3036297,11.00468333,1532.872362,1108.8,532.8149567,138
268,22,601.7036297,8.00468333,1182.472362,1478.4,375.6149567,138
268,22,403.2,6,832.0723621,1610.672814,314,138
268,22,403.2,6,701,1471.898851,314,138
268,22,403.2,6,701,1154.166896,314,138
268,22,403.2,6,701,1482.406041,314,138
268,22,544.3,6,701,1852.006041,471.2,138
268,22,745.9,9,1051.4,2221.606041,628.4,207
268,22,947.5,12,1323.871463,2487.254824,785.6,160.9820351
